event_id,event_type,customer_id,endpoint_id,attempt_number,http_status,response_time_ms,timeout,signature_valid
evt_bulk_484ff933,invoice.paid,cust_050,ep_002,1,200,136.62,false,true
evt_bulk_80f42621,user.created,cust_040,ep_005,1,502,3363.39,false,true
evt_bulk_80f42621,user.created,cust_040,ep_005,2,500,5642.87,false,true
evt_bulk_80f42621,user.created,cust_040,ep_005,3,504,4749.97,true,true
evt_bulk_80f42621,user.created,cust_040,ep_005,4,201,117.51,false,true
evt_bulk_73a7b05a,user.created,cust_010,ep_003,1,200,301.16,false,true
evt_bulk_6179e8c8,subscription.canceled,cust_020,ep_002,1,200,372.42,false,true
evt_bulk_8ea8ff9c,payment.failed,cust_050,ep_003,1,429,2711.18,false,true
evt_bulk_8ea8ff9c,payment.failed,cust_050,ep_003,2,429,2948.72,false,true
evt_bulk_8ea8ff9c,payment.failed,cust_050,ep_003,3,502,4220.56,false,true
evt_bulk_8ea8ff9c,payment.failed,cust_050,ep_003,4,500,3107.47,false,true
evt_bulk_8ea8ff9c,payment.failed,cust_050,ep_003,5,500,3346.69,false,true
evt_bulk_e138c561,subscription.canceled,cust_030,ep_005,1,502,2595.42,false,true
evt_bulk_e138c561,subscription.canceled,cust_030,ep_005,2,500,1955.87,false,true
evt_bulk_e138c561,subscription.canceled,cust_030,ep_005,3,502,5769.68,false,true
evt_bulk_e138c561,subscription.canceled,cust_030,ep_005,4,200,316.76,false,true
evt_bulk_87861b1c,order.shipped,cust_010,ep_004,1,502,5210.29,false,true
evt_bulk_87861b1c,order.shipped,cust_010,ep_004,2,401,2611.38,false,false
evt_bulk_92062a01,user.created,cust_020,ep_002,1,401,5511.75,false,false
evt_bulk_1d2758fe,subscription.canceled,cust_020,ep_006,1,200,365.28,false,true
evt_bulk_213d072a,subscription.canceled,cust_020,ep_001,1,401,1971.8,false,false
evt_bulk_9b131595,user.created,cust_020,ep_003,1,200,194.43,false,true
evt_bulk_664b55df,payment.failed,cust_020,ep_006,1,200,168.16,false,true
evt_bulk_3a9920b2,invoice.paid,cust_050,ep_005,1,401,3244.22,false,false
evt_bulk_e92aa5f0,order.shipped,cust_040,ep_006,1,500,5111.32,false,true
evt_bulk_f102002a,user.created,cust_040,ep_003,1,200,175.97,false,true
evt_bulk_a53beded,order.shipped,cust_030,ep_003,1,502,3155.79,false,true
evt_bulk_a53beded,order.shipped,cust_030,ep_003,2,200,207.78,false,true
evt_bulk_6233966c,order.shipped,cust_010,ep_001,1,429,1696.2,false,true
evt_bulk_6233966c,order.shipped,cust_010,ep_001,2,500,3530.33,false,true
evt_bulk_6233966c,order.shipped,cust_010,ep_001,3,201,192.59,false,true
evt_bulk_9dd1f102,order.shipped,cust_020,ep_004,1,200,206.97,false,true
evt_bulk_7a189252,user.created,cust_050,ep_006,1,500,5223.54,false,true
evt_bulk_c9916800,order.shipped,cust_020,ep_004,1,500,4910.67,false,true
evt_bulk_c9916800,order.shipped,cust_020,ep_004,2,500,3532.57,false,true
evt_bulk_c9916800,order.shipped,cust_020,ep_004,3,200,279.8,false,true
evt_bulk_898ddf6d,invoice.paid,cust_050,ep_003,1,429,2579.38,false,true
evt_bulk_898ddf6d,invoice.paid,cust_050,ep_003,2,200,202.76,false,true
evt_bulk_8d1efa2b,user.created,cust_010,ep_006,1,502,3434.59,false,true
evt_bulk_8d1efa2b,user.created,cust_010,ep_006,2,500,4449.73,false,true
evt_bulk_8d1efa2b,user.created,cust_010,ep_006,3,500,4587.4,false,true
evt_bulk_b597ad36,order.shipped,cust_040,ep_001,1,200,247.85,false,true
evt_bulk_88dd8133,user.created,cust_050,ep_005,1,201,221.05,false,true
evt_bulk_402c4437,invoice.paid,cust_040,ep_003,1,429,5681.52,false,true
evt_bulk_402c4437,invoice.paid,cust_040,ep_003,2,200,247.05,false,true
evt_bulk_f3d25881,subscription.canceled,cust_020,ep_004,1,500,4396.55,false,true
evt_bulk_2a3de541,subscription.canceled,cust_010,ep_004,1,201,161.13,false,true
evt_bulk_aa5c14de,user.created,cust_040,ep_006,1,401,2866.15,false,false
evt_bulk_4f7d562c,order.shipped,cust_050,ep_004,1,504,2799.83,true,true
evt_bulk_4f7d562c,order.shipped,cust_050,ep_004,2,504,2487.36,true,true
evt_bulk_4f7d562c,order.shipped,cust_050,ep_004,3,200,305.81,false,true
evt_bulk_b9612e5e,payment.failed,cust_010,ep_003,1,502,2300.69,false,true
evt_bulk_b9612e5e,payment.failed,cust_010,ep_003,2,200,134.3,false,true
evt_bulk_a935f397,payment.failed,cust_030,ep_005,1,200,277.89,false,true
evt_bulk_6a0b9b79,subscription.canceled,cust_050,ep_005,1,200,117.83,false,true
evt_bulk_20967b73,subscription.canceled,cust_040,ep_003,1,200,325.5,false,true
evt_bulk_d42abb1f,payment.failed,cust_030,ep_006,1,500,2949.38,false,true
evt_bulk_d42abb1f,payment.failed,cust_030,ep_006,2,200,363.52,false,true
evt_bulk_c7cdeea4,order.shipped,cust_050,ep_003,1,500,3156.83,false,true
evt_bulk_c7cdeea4,order.shipped,cust_050,ep_003,2,201,118.01,false,true
evt_bulk_5458b069,invoice.paid,cust_050,ep_001,1,502,3392.59,false,true
evt_bulk_5458b069,invoice.paid,cust_050,ep_001,2,200,118.36,false,true
evt_bulk_7f343668,invoice.paid,cust_040,ep_006,1,200,235.9,false,true
evt_bulk_ecbcc77d,user.created,cust_050,ep_004,1,429,1680.67,false,true
evt_bulk_ecbcc77d,user.created,cust_050,ep_004,2,500,5695.42,false,true
evt_bulk_ecbcc77d,user.created,cust_050,ep_004,3,502,3275.97,false,true
evt_bulk_ecbcc77d,user.created,cust_050,ep_004,4,500,4898.97,false,true
evt_bulk_ecbcc77d,user.created,cust_050,ep_004,5,200,157.15,false,true
evt_bulk_3e46a09f,invoice.paid,cust_020,ep_004,1,200,191.65,false,true
evt_bulk_38e4b66c,invoice.paid,cust_010,ep_004,1,500,1985.26,false,true
evt_bulk_38e4b66c,invoice.paid,cust_010,ep_004,2,401,2546.18,false,false
evt_bulk_908bc0e1,order.shipped,cust_020,ep_004,1,500,3780.6,false,true
evt_bulk_908bc0e1,order.shipped,cust_020,ep_004,2,429,4517.11,false,true
evt_bulk_908bc0e1,order.shipped,cust_020,ep_004,3,401,5499.47,false,false
evt_bulk_4017694b,payment.failed,cust_030,ep_003,1,429,4328.52,false,true
evt_bulk_4017694b,payment.failed,cust_030,ep_003,2,200,299.27,false,true
evt_bulk_aecab8b8,user.created,cust_040,ep_006,1,504,1854.64,true,true
evt_bulk_aecab8b8,user.created,cust_040,ep_006,2,200,259.31,false,true
evt_bulk_0225a815,payment.failed,cust_050,ep_005,1,500,2376.74,false,true
evt_bulk_0e9ccc3c,order.shipped,cust_030,ep_006,1,401,2623.62,false,false
evt_bulk_64413f12,user.created,cust_030,ep_006,1,504,1631.87,true,true
evt_bulk_64413f12,user.created,cust_030,ep_006,2,502,2460.82,false,true
evt_bulk_64413f12,user.created,cust_030,ep_006,3,200,176.95,false,true
evt_bulk_8e0afa13,user.created,cust_050,ep_004,1,429,2604.24,false,true
evt_bulk_8e0afa13,user.created,cust_050,ep_004,2,504,3149.02,true,true
evt_bulk_8e0afa13,user.created,cust_050,ep_004,3,200,289.23,false,true
evt_bulk_2335ef48,subscription.canceled,cust_010,ep_005,1,401,4141.32,false,false
evt_bulk_aa6855fd,user.created,cust_020,ep_004,1,500,2807.99,false,true
evt_bulk_72859bfe,user.created,cust_010,ep_001,1,500,5826.97,false,true
evt_bulk_72859bfe,user.created,cust_010,ep_001,2,500,3651.95,false,true
evt_bulk_d82ef3ce,user.created,cust_040,ep_005,1,504,3994.39,true,true
evt_bulk_d82ef3ce,user.created,cust_040,ep_005,2,429,5085.76,false,true
evt_bulk_d82ef3ce,user.created,cust_040,ep_005,3,201,157.36,false,true
evt_bulk_44da3dc4,subscription.canceled,cust_050,ep_005,1,502,4927.23,false,true
evt_bulk_44da3dc4,subscription.canceled,cust_050,ep_005,2,200,179.64,false,true
evt_bulk_42e61e8c,subscription.canceled,cust_040,ep_003,1,500,3903.81,false,true
evt_bulk_3fe59e95,subscription.canceled,cust_050,ep_005,1,200,385.37,false,true
evt_bulk_e0b57f4a,payment.failed,cust_050,ep_003,1,502,4085.27,false,true
evt_bulk_e0b57f4a,payment.failed,cust_050,ep_003,2,429,2672.86,false,true
evt_bulk_e0b57f4a,payment.failed,cust_050,ep_003,3,500,3727.47,false,true
evt_bulk_e0b57f4a,payment.failed,cust_050,ep_003,4,500,2644.03,false,true
evt_bulk_fc850238,invoice.paid,cust_030,ep_001,1,201,207.88,false,true
evt_bulk_bc01b505,invoice.paid,cust_010,ep_003,1,200,397.1,false,true
evt_bulk_2dd07add,invoice.paid,cust_030,ep_006,1,200,305.19,false,true
evt_bulk_1af14cf2,payment.failed,cust_030,ep_006,1,502,5985.38,false,true
evt_bulk_1af14cf2,payment.failed,cust_030,ep_006,2,200,296.26,false,true
evt_bulk_97a1c17d,user.created,cust_020,ep_005,1,502,4001.37,false,true
evt_bulk_97a1c17d,user.created,cust_020,ep_005,2,200,329.2,false,true
evt_bulk_925fbe15,invoice.paid,cust_020,ep_005,1,500,4574.31,false,true
evt_bulk_925fbe15,invoice.paid,cust_020,ep_005,2,200,218.4,false,true
evt_bulk_e8bde4fe,subscription.canceled,cust_050,ep_004,1,500,4730.9,false,true
evt_bulk_1b9f2d54,order.shipped,cust_040,ep_004,1,201,376.35,false,true
evt_bulk_d7a898fd,payment.failed,cust_040,ep_001,1,429,5573.04,false,true
evt_bulk_d7a898fd,payment.failed,cust_040,ep_001,2,502,5326.61,false,true
evt_bulk_d7a898fd,payment.failed,cust_040,ep_001,3,401,2474.84,false,false
evt_bulk_a51f7ff4,payment.failed,cust_010,ep_002,1,201,357.79,false,true
evt_bulk_afee396a,payment.failed,cust_020,ep_003,1,500,5636.29,false,true
evt_bulk_ebd6bc6a,invoice.paid,cust_020,ep_003,1,429,2646.69,false,true
evt_bulk_ebd6bc6a,invoice.paid,cust_020,ep_003,2,200,397.96,false,true
evt_bulk_ffa04872,order.shipped,cust_030,ep_004,1,502,5349.98,false,true
evt_bulk_ffa04872,order.shipped,cust_030,ep_004,2,500,3679.95,false,true
evt_bulk_ffa04872,order.shipped,cust_030,ep_004,3,504,2985.07,true,true
evt_bulk_ffa04872,order.shipped,cust_030,ep_004,4,504,5498.67,true,true
evt_bulk_ffa04872,order.shipped,cust_030,ep_004,5,200,284.09,false,true
evt_bulk_6f4d838a,user.created,cust_010,ep_002,1,200,147.3,false,true
evt_bulk_5ab94785,invoice.paid,cust_050,ep_005,1,500,3904.51,false,true
evt_bulk_5ab94785,invoice.paid,cust_050,ep_005,2,200,295.42,false,true
evt_bulk_3058d444,invoice.paid,cust_040,ep_005,1,201,371.47,false,true
evt_bulk_1fc2ff9a,user.created,cust_030,ep_006,1,200,234.31,false,true
evt_bulk_89a80c5d,user.created,cust_030,ep_006,1,504,2085.06,true,true
evt_bulk_89a80c5d,user.created,cust_030,ep_006,2,504,2031.03,true,true
evt_bulk_89a80c5d,user.created,cust_030,ep_006,3,200,328.21,false,true
evt_bulk_ded527bd,payment.failed,cust_040,ep_006,1,504,3105.67,true,true
evt_bulk_ded527bd,payment.failed,cust_040,ep_006,2,500,3001.23,false,true
evt_bulk_289e6247,subscription.canceled,cust_030,ep_005,1,201,185.98,false,true
evt_bulk_9a32d29a,order.shipped,cust_040,ep_004,1,500,2799.71,false,true
evt_bulk_6386479b,user.created,cust_040,ep_003,1,504,4186.28,true,true
evt_bulk_6386479b,user.created,cust_040,ep_003,2,500,3786.19,false,true
evt_bulk_a3b2c004,invoice.paid,cust_030,ep_005,1,429,2428.41,false,true
evt_bulk_a3b2c004,invoice.paid,cust_030,ep_005,2,429,4486.6,false,true
evt_bulk_a3b2c004,invoice.paid,cust_030,ep_005,3,504,4334.52,true,true
evt_bulk_a3b2c004,invoice.paid,cust_030,ep_005,4,200,352.11,false,true
evt_bulk_bc76d051,payment.failed,cust_010,ep_006,1,429,5873.22,false,true
evt_bulk_bc76d051,payment.failed,cust_010,ep_006,2,504,2395.65,true,true
evt_bulk_bc76d051,payment.failed,cust_010,ep_006,3,200,319.38,false,true
evt_bulk_8350bb4c,subscription.canceled,cust_050,ep_001,1,401,5522.0,false,false
evt_bulk_fde03d8d,user.created,cust_010,ep_002,1,200,344.15,false,true
evt_bulk_705fac66,invoice.paid,cust_010,ep_001,1,429,3818.55,false,true
evt_bulk_705fac66,invoice.paid,cust_010,ep_001,2,504,5850.04,true,true
evt_bulk_705fac66,invoice.paid,cust_010,ep_001,3,401,2710.56,false,false
evt_bulk_792b1d34,order.shipped,cust_030,ep_001,1,502,1617.46,false,true
evt_bulk_792b1d34,order.shipped,cust_030,ep_001,2,500,2639.36,false,true
evt_bulk_a4cd8d29,user.created,cust_050,ep_004,1,500,3078.51,false,true
evt_bulk_a4cd8d29,user.created,cust_050,ep_004,2,200,209.79,false,true
evt_bulk_b7a8bbab,payment.failed,cust_050,ep_002,1,500,5012.02,false,true
evt_bulk_7b8a62d1,order.shipped,cust_010,ep_001,1,200,369.03,false,true
evt_bulk_7be014e7,subscription.canceled,cust_030,ep_001,1,201,351.61,false,true
evt_bulk_6dd45961,order.shipped,cust_050,ep_002,1,401,4175.7,false,false
evt_bulk_6a08210d,invoice.paid,cust_010,ep_004,1,401,3602.04,false,false
evt_bulk_8e2c205d,user.created,cust_050,ep_004,1,200,140.09,false,true
evt_bulk_7e6e9ffd,order.shipped,cust_010,ep_002,1,504,4233.71,true,true
evt_bulk_7e6e9ffd,order.shipped,cust_010,ep_002,2,429,4744.02,false,true
evt_bulk_7e6e9ffd,order.shipped,cust_010,ep_002,3,201,258.22,false,true
evt_bulk_e4ffcba9,payment.failed,cust_020,ep_005,1,200,127.9,false,true
evt_bulk_e27fadd0,user.created,cust_050,ep_002,1,502,4044.55,false,true
evt_bulk_e27fadd0,user.created,cust_050,ep_002,2,502,1545.08,false,true
evt_bulk_e27fadd0,user.created,cust_050,ep_002,3,500,4933.68,false,true
evt_bulk_88b7019e,order.shipped,cust_020,ep_001,1,500,4039.8,false,true
evt_bulk_9e9bcf63,subscription.canceled,cust_050,ep_003,1,502,5642.13,false,true
evt_bulk_9e9bcf63,subscription.canceled,cust_050,ep_003,2,200,171.43,false,true
evt_bulk_e5713ecc,subscription.canceled,cust_030,ep_005,1,200,104.3,false,true
evt_bulk_23ae23e4,subscription.canceled,cust_030,ep_005,1,504,5470.29,true,true
evt_bulk_23ae23e4,subscription.canceled,cust_030,ep_005,2,429,4848.8,false,true
evt_bulk_23ae23e4,subscription.canceled,cust_030,ep_005,3,200,373.93,false,true
evt_bulk_34d9c3c5,subscription.canceled,cust_030,ep_003,1,429,5435.28,false,true
evt_bulk_34d9c3c5,subscription.canceled,cust_030,ep_003,2,401,4165.45,false,false
evt_bulk_1d836175,subscription.canceled,cust_010,ep_003,1,504,3422.78,true,true
evt_bulk_1d836175,subscription.canceled,cust_010,ep_003,2,201,373.71,false,true
evt_bulk_96ca5e05,user.created,cust_040,ep_001,1,200,312.33,false,true
evt_bulk_e54ef3d0,invoice.paid,cust_020,ep_005,1,500,4108.78,false,true
evt_bulk_5ed13384,payment.failed,cust_020,ep_006,1,500,2451.25,false,true
evt_bulk_5ed13384,payment.failed,cust_020,ep_006,2,200,346.81,false,true
evt_bulk_f1f68282,order.shipped,cust_050,ep_002,1,200,219.95,false,true
evt_bulk_a58ab2e4,subscription.canceled,cust_020,ep_004,1,200,249.4,false,true
evt_bulk_c7127220,order.shipped,cust_010,ep_002,1,401,4168.83,false,false
evt_bulk_625e74da,user.created,cust_030,ep_003,1,500,3717.83,false,true
evt_bulk_625e74da,user.created,cust_030,ep_003,2,500,4315.19,false,true
evt_bulk_625e74da,user.created,cust_030,ep_003,3,200,122.13,false,true
evt_bulk_36d33976,payment.failed,cust_010,ep_001,1,500,4489.43,false,true
evt_bulk_e1660df1,user.created,cust_030,ep_006,1,200,343.49,false,true
evt_bulk_731b3fbf,user.created,cust_030,ep_003,1,500,2746.52,false,true
evt_bulk_731b3fbf,user.created,cust_030,ep_003,2,401,5869.59,false,false
evt_bulk_6c51da67,order.shipped,cust_050,ep_001,1,200,241.11,false,true
evt_bulk_b1201d0a,payment.failed,cust_010,ep_001,1,500,3013.63,false,true
evt_bulk_42042437,order.shipped,cust_020,ep_005,1,500,1926.42,false,true
evt_bulk_42042437,order.shipped,cust_020,ep_005,2,201,265.88,false,true
evt_bulk_21e963a4,subscription.canceled,cust_020,ep_003,1,401,5977.73,false,false
evt_bulk_2c759737,invoice.paid,cust_020,ep_001,1,200,223.85,false,true
evt_bulk_1953fe95,user.created,cust_030,ep_006,1,401,2982.02,false,false
evt_bulk_12e913a2,subscription.canceled,cust_030,ep_001,1,201,147.94,false,true
evt_bulk_f9880c0f,invoice.paid,cust_010,ep_004,1,502,1748.9,false,true
evt_bulk_f9880c0f,invoice.paid,cust_010,ep_004,2,504,5807.18,true,true
evt_bulk_f9880c0f,invoice.paid,cust_010,ep_004,3,500,2117.14,false,true
evt_bulk_f9880c0f,invoice.paid,cust_010,ep_004,4,500,1852.34,false,true
evt_bulk_5b3da8cc,invoice.paid,cust_020,ep_002,1,502,1644.34,false,true
evt_bulk_5b3da8cc,invoice.paid,cust_020,ep_002,2,500,2210.34,false,true
evt_bulk_5b3da8cc,invoice.paid,cust_020,ep_002,3,200,176.38,false,true
evt_bulk_f8b4a7d7,invoice.paid,cust_020,ep_001,1,201,259.47,false,true
evt_bulk_5e596079,invoice.paid,cust_050,ep_006,1,201,227.02,false,true
evt_bulk_8c5f9e33,order.shipped,cust_020,ep_005,1,502,4681.79,false,true
evt_bulk_8c5f9e33,order.shipped,cust_020,ep_005,2,502,5460.47,false,true
evt_bulk_8c5f9e33,order.shipped,cust_020,ep_005,3,429,5499.61,false,true
evt_bulk_8c5f9e33,order.shipped,cust_020,ep_005,4,502,4488.7,false,true
evt_bulk_8c5f9e33,order.shipped,cust_020,ep_005,5,200,240.09,false,true
evt_bulk_a40edffb,subscription.canceled,cust_030,ep_006,1,200,356.77,false,true
evt_bulk_353671aa,subscription.canceled,cust_030,ep_004,1,200,209.54,false,true
evt_bulk_984086ca,order.shipped,cust_030,ep_002,1,504,3993.19,true,true
evt_bulk_984086ca,order.shipped,cust_030,ep_002,2,401,4402.83,false,false
evt_bulk_baedf6e4,payment.failed,cust_020,ep_005,1,401,5546.73,false,false
evt_bulk_ca30ab2c,user.created,cust_040,ep_006,1,200,102.03,false,true
evt_bulk_eb32e4e2,subscription.canceled,cust_020,ep_003,1,500,5494.05,false,true
evt_bulk_eb32e4e2,subscription.canceled,cust_020,ep_003,2,504,4415.8,true,true
evt_bulk_eb32e4e2,subscription.canceled,cust_020,ep_003,3,200,165.48,false,true
evt_bulk_4c7ac114,payment.failed,cust_050,ep_004,1,429,4036.43,false,true
evt_bulk_4c7ac114,payment.failed,cust_050,ep_004,2,500,2289.63,false,true
evt_bulk_4c7ac114,payment.failed,cust_050,ep_004,3,502,3968.07,false,true
evt_bulk_4c7ac114,payment.failed,cust_050,ep_004,4,200,120.61,false,true
evt_bulk_25bd4fc5,user.created,cust_040,ep_003,1,500,5443.53,false,true
evt_bulk_67c8e6a4,subscription.canceled,cust_030,ep_002,1,201,147.37,false,true
evt_bulk_ba54c1fd,payment.failed,cust_040,ep_003,1,200,390.37,false,true
evt_bulk_5aedfffd,order.shipped,cust_050,ep_005,1,500,5500.53,false,true
evt_bulk_c55384f3,subscription.canceled,cust_010,ep_003,1,201,141.7,false,true
evt_bulk_6e473978,order.shipped,cust_040,ep_003,1,500,4274.5,false,true
evt_bulk_4f496d45,invoice.paid,cust_010,ep_001,1,200,169.37,false,true
evt_bulk_c16a9eff,invoice.paid,cust_020,ep_002,1,500,1956.7,false,true
evt_bulk_6836a856,order.shipped,cust_020,ep_001,1,200,191.23,false,true
evt_bulk_838a4678,subscription.canceled,cust_020,ep_006,1,504,2460.29,true,true
evt_bulk_838a4678,subscription.canceled,cust_020,ep_006,2,502,1897.81,false,true
evt_bulk_838a4678,subscription.canceled,cust_020,ep_006,3,200,178.16,false,true
evt_bulk_b82e20d9,subscription.canceled,cust_030,ep_003,1,200,250.35,false,true
evt_bulk_1664edb0,subscription.canceled,cust_030,ep_005,1,429,2479.01,false,true
evt_bulk_1664edb0,subscription.canceled,cust_030,ep_005,2,500,4545.36,false,true
evt_bulk_1664edb0,subscription.canceled,cust_030,ep_005,3,502,2042.4,false,true
evt_bulk_1664edb0,subscription.canceled,cust_030,ep_005,4,200,376.22,false,true
evt_bulk_d10cd8bb,payment.failed,cust_040,ep_005,1,201,296.89,false,true
evt_bulk_6f11b592,order.shipped,cust_010,ep_006,1,201,327.21,false,true
evt_bulk_70bb51c8,order.shipped,cust_040,ep_006,1,500,4247.76,false,true
evt_bulk_70bb51c8,order.shipped,cust_040,ep_006,2,500,5635.0,false,true
evt_bulk_f6097d12,subscription.canceled,cust_030,ep_005,1,429,2489.9,false,true
evt_bulk_f6097d12,subscription.canceled,cust_030,ep_005,2,429,2526.75,false,true
evt_bulk_f6097d12,subscription.canceled,cust_030,ep_005,3,500,2032.75,false,true
evt_bulk_f6097d12,subscription.canceled,cust_030,ep_005,4,200,366.02,false,true
evt_bulk_1685e46a,order.shipped,cust_030,ep_003,1,200,229.02,false,true
evt_bulk_d5a65a1f,payment.failed,cust_010,ep_004,1,500,5688.5,false,true
evt_bulk_2c55a7e7,user.created,cust_030,ep_003,1,500,4561.13,false,true
evt_bulk_2c55a7e7,user.created,cust_030,ep_003,2,200,161.51,false,true
evt_bulk_2caa48fd,order.shipped,cust_030,ep_004,1,500,2370.03,false,true
evt_bulk_2caa48fd,order.shipped,cust_030,ep_004,2,504,2789.44,true,true
evt_bulk_2caa48fd,order.shipped,cust_030,ep_004,3,429,4929.6,false,true
evt_bulk_2caa48fd,order.shipped,cust_030,ep_004,4,504,3578.13,true,true
evt_bulk_2caa48fd,order.shipped,cust_030,ep_004,5,201,272.15,false,true
evt_bulk_75f25990,invoice.paid,cust_010,ep_003,1,500,5635.45,false,true
evt_bulk_2cdab009,payment.failed,cust_050,ep_003,1,200,213.07,false,true
evt_bulk_b217eebf,payment.failed,cust_020,ep_003,1,429,5171.24,false,true
evt_bulk_b217eebf,payment.failed,cust_020,ep_003,2,502,4897.47,false,true
evt_bulk_b217eebf,payment.failed,cust_020,ep_003,3,401,4307.67,false,false
evt_bulk_3b151498,subscription.canceled,cust_030,ep_003,1,502,2894.51,false,true
evt_bulk_3b151498,subscription.canceled,cust_030,ep_003,2,500,3884.14,false,true
evt_bulk_3b151498,subscription.canceled,cust_030,ep_003,3,429,4157.37,false,true
evt_bulk_3b151498,subscription.canceled,cust_030,ep_003,4,502,1752.39,false,true
evt_bulk_3b151498,subscription.canceled,cust_030,ep_003,5,200,193.95,false,true
evt_bulk_f97d5743,payment.failed,cust_040,ep_002,1,500,5014.97,false,true
evt_bulk_d76d0aa8,invoice.paid,cust_020,ep_003,1,200,311.92,false,true
evt_bulk_ae1582ad,user.created,cust_040,ep_003,1,200,305.49,false,true
evt_bulk_9ed3cf97,subscription.canceled,cust_030,ep_003,1,200,295.81,false,true
evt_bulk_2f0d492d,subscription.canceled,cust_030,ep_004,1,502,2259.7,false,true
evt_bulk_2f0d492d,subscription.canceled,cust_030,ep_004,2,401,1786.22,false,false
evt_bulk_e147297c,user.created,cust_020,ep_005,1,429,2118.9,false,true
evt_bulk_e147297c,user.created,cust_020,ep_005,2,401,2361.57,false,false
evt_bulk_6357d3d7,payment.failed,cust_040,ep_001,1,200,147.18,false,true
evt_bulk_81e8c621,invoice.paid,cust_020,ep_002,1,200,360.64,false,true
evt_bulk_f4da7699,payment.failed,cust_030,ep_002,1,401,3183.13,false,false
evt_bulk_abcc8a7e,order.shipped,cust_010,ep_005,1,500,4494.29,false,true
evt_bulk_abcc8a7e,order.shipped,cust_010,ep_005,2,200,146.33,false,true
evt_bulk_f76b831e,invoice.paid,cust_040,ep_001,1,500,5927.36,false,true
evt_bulk_54e67747,order.shipped,cust_010,ep_005,1,200,200.25,false,true
evt_bulk_00e8826f,subscription.canceled,cust_040,ep_005,1,401,3666.65,false,false
evt_bulk_bb526951,user.created,cust_010,ep_005,1,200,269.62,false,true
evt_bulk_d5d5fb4c,order.shipped,cust_040,ep_005,1,429,2741.29,false,true
evt_bulk_d5d5fb4c,order.shipped,cust_040,ep_005,2,502,2872.36,false,true
evt_bulk_d5d5fb4c,order.shipped,cust_040,ep_005,3,502,3571.63,false,true
evt_bulk_d5d5fb4c,order.shipped,cust_040,ep_005,4,401,2369.41,false,false
evt_bulk_9d3f6760,user.created,cust_030,ep_004,1,429,2592.41,false,true
evt_bulk_9d3f6760,user.created,cust_030,ep_004,2,500,4005.83,false,true
evt_bulk_9d3f6760,user.created,cust_030,ep_004,3,401,3686.38,false,false
evt_bulk_a9cf5e34,invoice.paid,cust_050,ep_005,1,401,3636.47,false,false
evt_bulk_baad2fd6,payment.failed,cust_020,ep_002,1,500,5739.95,false,true
evt_bulk_9ca2b5bb,subscription.canceled,cust_010,ep_006,1,500,1801.06,false,true
evt_bulk_684186f9,payment.failed,cust_050,ep_001,1,500,2876.5,false,true
evt_bulk_27015b8b,subscription.canceled,cust_010,ep_001,1,500,3522.11,false,true
evt_bulk_27015b8b,subscription.canceled,cust_010,ep_001,2,401,4464.81,false,false
evt_bulk_31f34ab8,user.created,cust_010,ep_004,1,200,378.95,false,true
evt_bulk_01770817,invoice.paid,cust_030,ep_001,1,502,5401.63,false,true
evt_bulk_01770817,invoice.paid,cust_030,ep_001,2,500,5206.7,false,true
evt_bulk_870620e0,invoice.paid,cust_020,ep_005,1,200,163.16,false,true
evt_bulk_5707b2c9,invoice.paid,cust_030,ep_004,1,200,345.85,false,true
evt_bulk_22270af9,subscription.canceled,cust_030,ep_003,1,200,133.36,false,true
evt_bulk_6090d0d3,subscription.canceled,cust_020,ep_001,1,401,3486.09,false,false
evt_bulk_957526df,subscription.canceled,cust_030,ep_005,1,502,3197.27,false,true
evt_bulk_957526df,subscription.canceled,cust_030,ep_005,2,200,371.81,false,true
evt_bulk_baad49d6,user.created,cust_050,ep_003,1,429,5596.0,false,true
evt_bulk_baad49d6,user.created,cust_050,ep_003,2,502,2776.71,false,true
evt_bulk_baad49d6,user.created,cust_050,ep_003,3,200,270.41,false,true
evt_bulk_58f2f56b,invoice.paid,cust_010,ep_006,1,201,268.78,false,true
evt_bulk_d5f91c3e,user.created,cust_010,ep_005,1,401,2879.22,false,false
evt_bulk_f743bcc4,invoice.paid,cust_010,ep_002,1,200,394.97,false,true
evt_bulk_286e832f,subscription.canceled,cust_030,ep_004,1,500,5626.53,false,true
evt_bulk_ff47a426,order.shipped,cust_040,ep_005,1,401,5510.68,false,false
evt_bulk_629b2a22,user.created,cust_030,ep_005,1,500,4726.97,false,true
evt_bulk_167d0a47,subscription.canceled,cust_010,ep_005,1,429,5443.51,false,true
evt_bulk_167d0a47,subscription.canceled,cust_010,ep_005,2,401,5581.4,false,false
evt_bulk_ef34e313,user.created,cust_050,ep_005,1,500,3405.87,false,true
evt_bulk_6c3cd75e,user.created,cust_030,ep_003,1,502,5387.94,false,true
evt_bulk_6c3cd75e,user.created,cust_030,ep_003,2,200,331.1,false,true
evt_bulk_36ff6cf9,user.created,cust_020,ep_001,1,429,3557.58,false,true
evt_bulk_36ff6cf9,user.created,cust_020,ep_001,2,200,231.37,false,true
evt_bulk_0dd429e1,invoice.paid,cust_030,ep_005,1,201,314.75,false,true
evt_bulk_2e653bd0,order.shipped,cust_050,ep_001,1,500,2571.39,false,true
evt_bulk_fb4c0b1b,order.shipped,cust_040,ep_004,1,500,1849.08,false,true
