event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
evt_011166,invoice.paid,cust_0177,inv_706521,2026-04-26 12:53:23.454633,300,0d9bbda9-7259-42b2-885a-037177e9fb49,critical
evt_006147,invoice.created,cust_0100,inv_604161,2026-03-08 12:21:01.372432,376,f6a5ce98-6352-412b-bb04-c8594a3badcb,medium
evt_001413,invoice.validated,cust_0147,inv_395694,2026-05-03 11:01:31.293012,89,d8343e91-8ebe-4222-ba22-5affa65e3182,low
evt_002257,compliance.submitted,cust_0219,inv_875854,2026-02-25 20:43:32.306839,121,8cb0e820-3e13-4208-bc5f-780a8a1dac08,low
evt_011765,invoice.validated,cust_0042,inv_639925,2026-04-25 23:48:50.464483,97,f7eced23-1567-4445-82d6-8a6b03171566,medium
evt_011404,invoice.paid,cust_0062,inv_938341,2026-04-26 11:20:16.458535,127,26937d24-e6b8-47af-9d4c-a998ad26d4c8,critical
evt_006121,compliance.submitted,cust_0169,inv_482398,2026-04-10 08:35:56.372028,365,229a9348-8875-41f3-90d2-2729f27a5827,low
evt_002213,invoice.validated,cust_0101,inv_899743,2026-04-07 08:35:21.306126,179,5b184087-0a01-458e-905a-71210465602d,low
evt_005604,invoice.created,cust_0207,inv_414476,2026-04-26 19:52:30.361788,430,621f0999-a041-48ea-bdd3-f9810349ac34,medium
evt_008882,compliance.failed,cust_0127,inv_399280,2026-04-26 02:30:31.418003,279,46f3283b-340b-4df1-a1fd-22f079463e58,high
evt_006005,invoice.paid,cust_0196,inv_938396,2026-04-27 09:20:33.369819,496,c861e05e-35c4-41c3-a4e4-c4c64b783d6e,high
evt_005418,invoice.created,cust_0048,inv_689642,2026-02-03 15:43:04.358789,457,f7623e96-9795-4e2a-b358-f9edfdae0fdd,low
evt_004939,compliance.submitted,cust_0181,inv_719497,2026-03-06 21:42:59.350998,352,e53b54f5-9e89-4c4f-a4fd-7ca9a5e8b60d,high
evt_003625,compliance.submitted,cust_0004,inv_313137,2026-05-08 18:53:10.329821,266,50875468-8cda-48eb-8f12-fc2bfa25d91c,low
evt_003159,compliance.failed,cust_0044,inv_700330,2026-05-02 09:46:46.322197,177,0bde3de2-63dd-46b3-b3eb-0b792a3b7582,low
evt_004268,invoice.validated,cust_0245,inv_954481,2026-03-07 13:34:37.340125,74,8f5a6b1a-50cb-4097-b5cf-04049cd17f2f,low
evt_000464,invoice.validated,cust_0176,inv_703998,2026-02-02 18:11:36.275258,214,9fd226e3-8dfc-4238-9422-74521e314b6e,low
evt_001755,compliance.failed,cust_0026,inv_373951,2026-03-16 00:10:47.298805,174,bf3c7649-7639-4022-bd5f-3237352731ec,medium
evt_009788,compliance.failed,cust_0207,inv_850362,2026-02-21 04:52:20.432557,710,3ffe2e88-292c-4999-85ee-62d65203a65b,medium
evt_009582,invoice.validated,cust_0178,inv_391774,2026-03-07 02:00:55.429197,234,46e905f3-c7a9-4230-a4bc-af11660c259d,medium
evt_006381,invoice.paid,cust_0228,inv_641290,2026-05-10 06:55:34.376164,428,06afe9e0-8b8f-4815-9b1d-196f0916d506,medium
evt_003830,invoice.created,cust_0105,inv_356129,2026-03-25 21:46:01.333089,766,a8d7535f-5b20-4261-acb3-cd929948ea28,low
evt_000379,invoice.validated,cust_0078,inv_111068,2026-01-16 09:04:57.273909,406,45247c98-fea1-488d-bc19-f5965bcfe2d2,medium
evt_013124,invoice.rejected,cust_0137,inv_190869,2026-02-04 05:18:31.487043,287,9120821b-2cc2-49c3-b9c9-4a28fc335ea4,medium
evt_001336,compliance.submitted,cust_0201,inv_998422,2026-04-24 08:25:45.291631,197,9cff2fad-866e-4785-820c-5f67ecdd9766,low
evt_dup_5612a57b,invoice.validated,cust_0115,inv_209996,2026-03-08 21:05:56.322397,235,cc52993d-2dc5-4a47-a809-9fdfff654996,medium
evt_002717,invoice.created,cust_0186,inv_857850,2026-03-13 22:57:34.314291,359,4564b1b7-c63d-4d57-a166-c840464559af,medium
evt_013599,invoice.rejected,cust_0108,inv_887423,2026-03-15 11:53:07.494618,309,a71bad54-7ff0-4b56-a626-f1a43d201e98,medium
evt_010913,compliance.submitted,cust_0028,inv_776187,2026-03-30 13:39:56.450594,106,93523327-9291-4bd9-ac03-2de6619a13cf,high
evt_014386,invoice.rejected,cust_0098,inv_273317,2026-03-12 03:27:42.507943,275,dceea68e-4425-4d74-af44-51d6ce70e62b,low
evt_010304,invoice.created,cust_0072,inv_872291,2026-04-27 05:26:38.440889,290,df794fca-8931-478e-918a-eb73698688b2,low
evt_006323,compliance.submitted,cust_0075,inv_671231,2026-03-25 02:48:37.375247,410,57d4fd67-4679-44b9-bf99-85d07c24dfa3,low
evt_dup_89be9511,invoice.created,cust_0157,inv_957846,2026-04-17 18:27:12.407953,209,58ca972a-cbfb-44f7-ad54-498c4f7ba36b,medium
evt_010406,invoice.rejected,cust_0182,inv_554550,2026-05-11 22:34:00.442482,263,4127bf2a-b1f9-46d2-b5fd-2aca33b210c5,high
evt_001895,invoice.created,cust_0093,inv_785066,2026-04-20 08:58:32.301019,193,20f2df75-5ce3-460c-b20c-f7c30379111a,medium
evt_004662,compliance.submitted,cust_0080,inv_388423,2026-04-13 11:03:54.346554,131,f77a3ddf-85ee-49c8-b823-5f30bd3c7c1a,low
evt_010290,compliance.submitted,cust_0190,inv_988923,2026-03-05 04:15:22.440672,106,269fd752-f29c-4774-87da-3bd5790b4b18,low
evt_007770,compliance.failed,cust_0226,inv_672739,2026-02-24 03:24:34.399913,403,29c75de3-0961-49e6-a925-9954be913fd9,medium
evt_007091,invoice.rejected,cust_0215,inv_616732,2026-04-08 18:01:11.387561,266,839827da-dabd-4637-8c1b-72ebc0326ef3,high
evt_006222,compliance.submitted,cust_0021,inv_128062,2026-04-30 00:24:44.373633,156,0245b145-258b-4386-9739-75327d86295e,medium
evt_009710,invoice.created,cust_0076,inv_480976,2026-05-09 01:49:46.431305,84,fbb235fc-1a2e-4f58-aad9-80b18a9261b5,low
evt_011510,invoice.paid,cust_0011,inv_426959,2026-01-25 15:06:13.460219,292,e0f29b82-f575-42b2-905a-e8fc245d596b,critical
evt_007038,invoice.created,cust_0053,inv_307158,2026-01-18 12:21:04.386688,290,993c4811-061f-4c8b-9a2b-ccd116206d87,high
evt_014917,invoice.validated,cust_0148,inv_562858,2026-03-27 22:44:13.517341,164,c6e6af08-3bf0-4280-b664-56a013ca0e22,medium
evt_009217,invoice.validated,cust_0248,inv_952177,2026-04-05 06:49:15.423361,639,40894685-6a2f-4970-951d-c54d4fc3da36,low
evt_009237,invoice.created,cust_0113,inv_801582,2026-04-25 17:48:11.423700,114,6242de5e-1aec-447f-9fc2-6ae18f913263,medium
evt_009179,invoice.validated,cust_0159,inv_735777,2026-02-13 15:36:58.422764,152,6425f160-f953-4133-a620-e04f87f95d9b,low
evt_014723,invoice.validated,cust_0080,inv_746917,2026-02-10 08:47:01.514266,260,16fe71ff-19bd-472a-a09e-9c443bd3d2a0,high
evt_011841,invoice.validated,cust_0116,inv_242246,2026-03-19 13:12:44.465735,134,cd69fe63-efa1-4976-bcdb-8735356d5f18,medium
evt_003993,invoice.rejected,cust_0029,inv_469458,2026-05-11 14:11:37.335721,11,0f54ca53-e1f9-4ae6-9ce8-6437993d8e66,medium
evt_006692,invoice.paid,cust_0160,inv_782718,2026-02-18 14:02:01.381068,80,5c8b6017-949d-47a2-b94f-a1607d205021,low
evt_001031,invoice.rejected,cust_0074,inv_629554,2026-02-18 14:47:24.284584,499,a164b89d-b3b0-4bf8-ae9e-e2f45a4acc6a,low
evt_002221,compliance.failed,cust_0012,inv_919176,2026-04-02 02:28:39.306247,150,e1c488d9-f509-46b2-a820-85ec3d0a8262,medium
evt_dup_f402d4e2,compliance.submitted,cust_0150,inv_564329,2026-04-05 06:09:25.449911,90,c3dc284c-189b-491a-9963-fb29608e18d6,low
evt_014659,invoice.validated,cust_0053,inv_444172,2026-05-02 16:49:08.513236,455,5fb488a4-528c-403f-9525-a1534f5c4262,high
evt_003794,invoice.paid,cust_0079,inv_909679,2026-02-09 01:19:42.332510,543,5635e197-1563-4066-9969-e7b5d36bb4f5,medium
evt_011612,invoice.created,cust_0092,inv_351993,2026-05-03 22:53:41.461833,702,1f0de9bf-0df5-4526-8514-dfb392d2e523,low
evt_011238,invoice.validated,cust_0127,inv_804531,2026-04-28 21:18:34.455790,230,b8d79423-0be8-4d3c-bd87-03e6c0730c56,low
evt_004328,invoice.validated,cust_0222,inv_624813,2026-01-22 11:20:58.341088,349,a2a91848-8b15-4d41-8cd6-920c216ac3cb,low
evt_013612,invoice.rejected,cust_0149,inv_431055,2026-05-06 19:18:07.494820,444,1dcb1ea8-8970-4bc4-aa55-93f9001a195d,low
evt_008303,compliance.submitted,cust_0193,inv_828827,2026-02-21 08:46:33.408695,106,ce9ef9f2-4a96-44ff-9185-98aa9bab98b1,medium
evt_dup_d15a8584,invoice.validated,cust_0214,inv_715702,2026-05-12 12:16:04.280691,298,586fa08c-6b17-40d5-9acd-36fe1e6383b6,low
evt_014008,invoice.rejected,cust_0152,inv_546645,2026-03-21 06:33:49.501125,1081,b71dd28b-6b67-4fcb-8985-0427794f89d1,medium
evt_005732,invoice.validated,cust_0023,inv_804348,2026-02-04 17:47:32.364215,149,171c15bc-28d9-47b9-88cd-15eeb00d66c9,high
evt_002918,invoice.rejected,cust_0121,inv_948822,2026-03-27 11:37:53.317675,202,a88d8c16-246f-436c-b9a9-8b273f17d052,medium
evt_005587,invoice.rejected,cust_0169,inv_168289,2026-03-22 16:13:03.361499,30,b334fea9-0bcd-4d3b-8d1f-6922c9e3e29c,medium
evt_012757,invoice.paid,cust_0040,inv_393458,2026-05-01 09:43:03.481064,310,8fb2d688-43a6-42a1-823f-102b95d4de6c,low
evt_006327,invoice.created,cust_0157,inv_832102,2026-04-09 20:02:50.375306,363,f1eacad1-9460-4442-a9f9-6b28f3175815,high
evt_001516,invoice.rejected,cust_0063,inv_158589,2026-05-01 21:40:08.294999,349,ef4459e6-fe70-424b-8055-b42cc45430cb,medium
evt_dup_73467d73,compliance.submitted,cust_0217,inv_992847,2026-02-02 09:55:17.306575,393,6ca72a01-202e-4b3d-8b43-83d1e630d8b8,medium
evt_014440,invoice.paid,cust_0243,inv_918522,2026-05-09 17:12:51.509371,22,3e6b04ef-6bed-42e8-ac73-d5d5385fbf79,low
evt_013385,invoice.rejected,cust_0230,inv_890459,2026-02-05 10:58:26.491197,288,d9a91feb-defa-42a6-a652-dcad4074e468,medium
evt_002264,compliance.failed,cust_0005,inv_107608,2026-03-31 03:42:58.306947,379,d569f359-910d-4601-96e9-b8a82fc28abb,high
evt_004480,invoice.rejected,cust_0091,inv_864764,2026-04-05 03:30:51.343470,49,c66338d1-a0ca-4ca2-8e5f-20f12446687d,low
evt_004240,invoice.rejected,cust_0022,inv_433804,2026-02-03 07:34:45.339661,228,d36541c4-8a0a-4c84-ac38-e703efed0a4f,medium
evt_013533,invoice.paid,cust_0100,inv_972385,2026-04-30 01:30:28.493578,379,008b6f93-2361-46c4-b282-da286a6a95f0,low
evt_013363,compliance.submitted,cust_0200,inv_103963,2026-05-16 07:11:55.490860,552,530a8dd2-b741-4857-a239-b85ffc23c79b,low
evt_000894,invoice.created,cust_0230,inv_188006,2026-03-18 07:33:16.282379,414,925005ca-00aa-449f-bb67-58207aa2a622,medium
evt_001491,invoice.created,cust_0012,inv_659484,2026-03-03 14:49:22.294620,259,bb57e263-9efe-4626-b707-5592a3a558ec,low
evt_012754,invoice.paid,cust_0174,inv_971951,2026-04-15 09:24:21.481013,95,5a52ea21-2777-4e1d-9d69-851733505f7b,low
evt_010255,compliance.failed,cust_0227,inv_883611,2026-03-30 05:57:49.440037,281,02f43428-b37e-42ec-bfb2-6e125f08f676,critical
evt_008517,invoice.paid,cust_0247,inv_210793,2026-03-03 04:05:22.412095,60,114c9c33-3e42-45ea-8e9b-4c1e733f2b8c,critical
evt_002934,invoice.paid,cust_0167,inv_320415,2026-02-06 20:53:52.317923,391,9685117b-4325-4604-812a-b5bd9dcc3e5f,high
evt_014640,invoice.paid,cust_0218,inv_196221,2026-03-08 17:56:59.512911,79,72be0d69-da11-47b4-b43c-750b8f94cc1b,high
evt_001130,invoice.paid,cust_0137,inv_744304,2026-03-06 11:20:59.286170,130,0ccc903c-f342-4a21-aec0-a21c3f9d46c4,medium
evt_000732,invoice.paid,cust_0130,inv_135253,2026-04-09 00:32:49.279772,129,18adbd69-5d4d-49a4-8856-84111c376ac2,medium
evt_003085,invoice.created,cust_0161,inv_988596,2026-04-20 14:10:30.321016,112,607a077c-3b57-4d43-85be-474cd2df510d,medium
evt_007298,invoice.paid,cust_0104,inv_759613,2026-04-18 05:18:54.390847,314,e9ca0933-3ffa-4ca6-bac4-748072542fd3,medium
evt_004589,compliance.failed,cust_0244,inv_692389,2026-02-21 01:27:31.345371,387,8444d91b-72a4-4479-ac45-3e1ac5f15bbb,medium
evt_002796,invoice.paid,cust_0227,inv_559693,2026-04-21 00:38:43.315551,250,f7c0dffd-9fb5-4527-a985-131da6317883,medium
evt_008980,invoice.validated,cust_0236,inv_698230,2026-02-15 02:26:05.419587,106,66344a36-7f83-4a47-bfb6-34b5ec05f760,medium
evt_007602,compliance.submitted,cust_0131,inv_158681,2026-02-25 09:51:59.397046,141,cde7d13a-7c23-4d1f-9adc-8d0d173e6b60,high
evt_000799,invoice.paid,cust_0145,inv_557250,2026-03-07 10:36:25.280875,434,f63c4e43-b51b-464b-8bcc-ec8e554223f0,medium
evt_006233,invoice.created,cust_0227,inv_177473,2026-04-12 06:09:05.373802,316,b2954907-2355-40c9-bcaf-4e010e0a19ef,low
evt_000735,invoice.validated,cust_0056,inv_239158,2026-03-26 22:56:37.279817,186,514019c9-99a0-483b-9ab8-ec2b431178ce,low
evt_010076,invoice.created,cust_0068,inv_809207,2026-01-19 15:43:49.437166,323,7ba90f84-ff6b-4ad2-b6ff-7638795adbf8,high
evt_002245,invoice.paid,cust_0243,inv_553401,2026-01-20 12:46:21.306653,221,d45e0f8c-628c-47e0-bbf4-ea158d5e7b2e,medium
evt_000179,invoice.paid,cust_0111,inv_979562,2026-05-09 23:30:44.270670,382,92d18906-1ac6-4869-b232-ab5d18a8d3b6,medium
evt_001175,invoice.created,cust_0174,inv_243910,2026-03-30 22:33:36.287205,372,9681a199-3390-43c0-a157-0830df7580db,medium
evt_000791,invoice.paid,cust_0194,inv_243578,2026-02-24 01:15:35.280752,335,37f7287d-d4dd-4083-b963-79fff8e572b3,low
evt_012775,compliance.submitted,cust_0003,inv_299621,2026-03-29 01:08:33.481342,361,4d35e3e3-b904-49fd-8953-d2520209337e,low
evt_000199,invoice.validated,cust_0245,inv_926394,2026-03-18 01:43:31.270983,327,de6393fe-7d35-441a-8b96-2b3b5b4ab5a2,critical
evt_010871,invoice.created,cust_0051,inv_496612,2026-03-10 17:01:40.449926,372,039d2729-0e00-4b4e-8942-0626b62c609a,critical
evt_007676,compliance.submitted,cust_0227,inv_734397,2026-03-12 07:34:17.398392,105,349458bd-cd83-41fd-944d-d2d3e9d80957,high
evt_000549,invoice.created,cust_0007,inv_587467,2026-02-08 06:13:33.276722,271,d1d43dc6-5361-404c-82dc-27d30220f77f,medium
evt_003340,invoice.created,cust_0143,inv_162283,2026-02-08 08:56:48.325215,158,091db75a-a14f-4573-8798-fd259b44ac2c,high
evt_012068,invoice.created,cust_0005,inv_725678,2026-05-07 20:56:18.469280,47,dbd4465d-c112-429a-864d-0188f4d1cef3,low
evt_007466,invoice.rejected,cust_0235,inv_251666,2026-03-12 10:35:27.393762,66,0a409132-c660-47af-97c1-04ac85d429bc,high
evt_009234,invoice.paid,cust_0237,inv_373234,2026-02-13 12:10:14.423650,748,dbd49149-d1f6-450a-b1eb-861a105aa3aa,medium
evt_011731,invoice.validated,cust_0230,inv_645742,2026-04-27 01:24:34.463923,180,8943f5f4-bc7c-40b1-9e62-ab2c73118072,high
evt_013413,invoice.rejected,cust_0014,inv_413216,2026-02-27 18:26:06.491651,395,6fcdd71b-2f35-45f6-94a6-615d463743db,medium
evt_007534,invoice.paid,cust_0022,inv_658923,2026-05-07 18:34:15.395480,617,20231494-1d96-4a8e-8cb1-4933025de857,low
evt_000067,invoice.paid,cust_0103,inv_140666,2026-04-03 05:10:48.268842,318,f7432674-cf75-4a6b-966b-41c71ccfae45,high
evt_004713,invoice.validated,cust_0034,inv_866439,2026-04-29 10:50:02.347379,397,2449b70b-b64f-46a6-9cae-dcb133579ae9,high
evt_005215,invoice.validated,cust_0043,inv_392219,2026-05-08 13:11:30.355430,742,0081e9b6-b945-40bb-ad28-b2769a57423b,low
evt_dup_0fdcf73a,invoice.created,cust_0191,inv_507833,2026-03-07 01:18:59.382820,487,f8aa1e91-235b-48d4-9247-e3d4a4022b57,low
evt_005034,invoice.created,cust_0063,inv_124244,2026-04-22 21:19:08.352494,294,eb27cf4a-14f5-4a0f-81d8-084e79a47320,high
evt_010811,invoice.rejected,cust_0048,inv_889587,2026-03-10 14:39:27.448937,156,aa43b5dd-b339-4c2e-b487-4d75d1d53b2c,low
evt_002573,invoice.created,cust_0076,inv_126511,2026-01-21 22:58:08.311924,504,4012c9d7-d011-40ff-88d8-b3837977aa80,medium
evt_010873,compliance.submitted,cust_0061,inv_572186,2026-01-17 05:45:55.449962,763,037f4d19-64a4-4363-8a75-5476d90d8e72,medium
evt_011431,invoice.validated,cust_0025,inv_988838,2026-04-28 06:05:01.458967,115,d970e0e7-baaa-4d1d-91c8-eb74f6c8c738,critical
evt_000623,invoice.validated,cust_0238,inv_672696,2026-05-08 06:38:55.278025,384,c31e6a19-40fb-4a5f-a9a5-2fd09e193fa9,low
evt_006223,invoice.paid,cust_0076,inv_526774,2026-02-03 17:37:06.373648,250,e15e63b4-95ea-4a63-85d8-3778e7473157,low
evt_000788,invoice.created,cust_0122,inv_650818,2026-03-22 11:48:27.280707,182,6af6ee8b-bafb-4e66-a143-3a040816306b,low
evt_003333,invoice.paid,cust_0074,inv_133956,2026-03-05 20:19:35.325104,196,5b73d411-e18e-458d-b316-1e74f4d5d884,low
evt_dup_a913828c,invoice.paid,cust_0249,inv_234149,2026-01-24 22:18:14.514559,372,943661ef-36d6-4c66-a630-fdcb4ea2d8f9,medium
evt_006009,invoice.created,cust_0143,inv_544886,2026-05-03 06:51:37.369885,424,836b9fef-b4e8-4448-ac8e-c53161cf1141,medium
evt_013204,invoice.created,cust_0074,inv_482523,2026-04-08 00:49:07.488309,280,51163cc9-6055-4b20-b178-9d3ea0f3e3ff,low
evt_008335,invoice.validated,cust_0075,inv_886568,2026-01-16 21:03:04.409205,202,5ca97a31-174a-4d5a-8c1e-df814052955a,medium
evt_013940,invoice.created,cust_0041,inv_504953,2026-04-07 18:44:29.500065,261,e8f2ac72-0037-4457-9391-64d3945811c6,low
evt_011178,invoice.validated,cust_0057,inv_240275,2026-03-14 07:56:58.454830,288,5c62f08b-0359-4acd-98c9-99cd0874904f,medium
evt_009231,invoice.created,cust_0126,inv_873866,2026-05-02 20:23:26.423601,403,31ab9506-2182-40cf-a02f-46d9fdee50c8,low
evt_000516,invoice.validated,cust_0157,inv_157196,2026-04-26 17:54:19.276168,124,9038ad26-f355-4b34-b38e-78eee01664fb,high
evt_000479,invoice.created,cust_0223,inv_780956,2026-04-01 09:58:51.275491,417,e0bc9cb3-ee0d-4dcb-938f-2dad5d1087ee,low
evt_004477,compliance.failed,cust_0221,inv_918035,2026-03-19 06:45:02.343425,340,72ec0f8b-0baf-4b12-b91f-0b679c7c6366,medium
evt_013046,invoice.paid,cust_0145,inv_663462,2026-04-22 11:13:00.485762,360,fee9ec84-7928-433b-8587-9d4148279a9e,medium
evt_009363,invoice.validated,cust_0109,inv_884014,2026-04-06 22:47:41.425718,594,e7b915c5-f15e-41f0-ada4-2a8435b07b2b,low
evt_006900,compliance.submitted,cust_0007,inv_275479,2026-05-10 04:10:25.384415,167,8fc530f1-cd25-4d20-8492-c474132ae0bc,low
evt_001034,invoice.created,cust_0206,inv_549653,2026-04-06 15:16:47.284629,409,056ded24-14b5-4944-ae64-76b90fc71a38,high
evt_009896,invoice.paid,cust_0191,inv_234867,2026-02-11 02:36:49.434275,169,5739c06c-7f57-462c-9580-bd515c3f2c77,low
evt_002599,invoice.rejected,cust_0235,inv_758169,2026-03-12 00:09:04.312350,160,52ed2f86-02b6-4c07-840f-d45c9587e151,low
evt_001515,invoice.rejected,cust_0145,inv_565909,2026-02-17 00:57:37.294984,231,a46a9c6a-d7f7-4312-931e-63a585648136,low
evt_006192,compliance.submitted,cust_0234,inv_658905,2026-01-22 11:45:40.373146,220,05cbfdbc-b9d1-4eb6-8253-a89efc7beaf0,medium
evt_011543,invoice.paid,cust_0002,inv_319697,2026-05-09 05:44:31.460746,66,a6553688-ad49-432a-a4e5-079671176615,low
evt_007238,invoice.paid,cust_0043,inv_898622,2026-04-22 11:04:31.389895,276,68c21aeb-faf7-4aeb-81af-86171c039ff0,medium
evt_005754,invoice.paid,cust_0234,inv_986345,2026-03-09 06:30:24.364673,435,61aeae9d-d8bd-4791-a5ef-2b099554750f,medium
evt_010771,compliance.failed,cust_0250,inv_222909,2026-05-07 14:47:16.448267,674,a5c173b7-915f-4bdf-a1a0-668d17a32500,low
evt_013700,invoice.created,cust_0069,inv_515788,2026-01-17 14:02:01.496208,206,3f765d73-3335-4006-bf8c-62a0669f2139,high
evt_008237,invoice.created,cust_0007,inv_173756,2026-05-08 23:12:52.407640,209,54a46976-6a38-4e00-8f07-39c0f1c5a718,medium
evt_008537,invoice.validated,cust_0025,inv_295401,2026-04-06 14:24:03.412405,434,280fc979-a081-447b-b5fb-90d5e8997dff,low
evt_005522,invoice.created,cust_0216,inv_182583,2026-03-24 06:12:37.360443,108,3a11a353-8b4a-4a8a-843a-268bcd65ecb8,medium
evt_001463,compliance.failed,cust_0238,inv_253311,2026-04-09 03:22:05.294163,220,50d120af-be41-42fe-9921-138ff3f9ba51,low
evt_007916,invoice.paid,cust_0030,inv_587793,2026-01-27 17:39:57.402354,94,2b25f70f-4d77-4c56-8a33-b9db9b8d58d6,high
evt_001872,invoice.paid,cust_0038,inv_747966,2026-01-25 23:42:36.300668,15,54166d40-459e-43cc-9f5e-94d4de1736bc,low
evt_dup_bf96decb,invoice.validated,cust_0250,inv_859459,2026-04-04 23:14:59.315830,231,fd283987-3814-4d31-9c00-a1fd00d077b8,low
evt_007210,invoice.validated,cust_0112,inv_940349,2026-02-21 17:42:27.389421,327,68f92f6d-2a70-425d-bb4e-cb0ea71c307d,critical
evt_011293,invoice.validated,cust_0197,inv_245037,2026-04-07 17:00:31.456658,977,3f08f0c0-7043-438d-874d-bcc5b6f34287,low
evt_007350,compliance.submitted,cust_0172,inv_799377,2026-04-28 02:07:23.391676,274,57421207-4ac3-45f4-95b5-1bcfbf31c253,medium
evt_004624,compliance.failed,cust_0169,inv_961007,2026-02-15 07:50:06.345937,525,a1757924-afc9-4b82-a6bc-fab3e0ac32f4,medium
evt_010044,invoice.validated,cust_0042,inv_327763,2026-01-24 16:58:09.436672,353,6fc5eac4-8944-481a-a251-20f2d961ebba,medium
evt_004819,invoice.created,cust_0108,inv_438324,2026-03-26 13:15:50.349067,205,dd74616f-c583-42d1-8c00-ea835e7651a3,high
evt_000221,compliance.failed,cust_0043,inv_910883,2026-04-30 19:47:47.271334,104,a0457b97-4dba-4c42-8d75-444132f6be4e,medium
evt_013253,invoice.validated,cust_0022,inv_877657,2026-03-29 05:02:16.489117,165,0b441bcb-7e1d-4fa8-805c-17e55339a78e,medium
evt_012630,invoice.paid,cust_0115,inv_403586,2026-01-28 01:58:26.478902,230,eed0e1a6-bf04-464d-9708-c8d378c1e258,medium
evt_002477,invoice.validated,cust_0242,inv_564498,2026-01-20 23:43:59.310385,52,8e7f8586-c770-45ee-a3b6-ee97e96f5931,medium
evt_004249,invoice.paid,cust_0139,inv_196051,2026-04-24 19:25:23.339817,1087,0e705c74-c56e-402c-814f-8bcde84e0a4e,low
evt_014855,compliance.submitted,cust_0067,inv_610843,2026-01-29 22:45:26.516347,900,9499d4dd-db91-4719-9cb3-34cfe851811d,high
evt_014588,invoice.created,cust_0210,inv_946885,2026-05-16 01:30:02.512042,185,f0d7d08f-dc90-41fb-b678-e42a379f6c89,low
evt_013348,invoice.created,cust_0001,inv_637394,2026-02-20 09:53:04.490631,430,8a97c90e-d4b2-4813-85e3-3b59a04d43d4,high
evt_006488,compliance.submitted,cust_0094,inv_278834,2026-01-24 00:18:51.377845,206,7a9357f3-4ab0-436d-ac40-5d639f60c6f2,medium
evt_010001,invoice.created,cust_0041,inv_569247,2026-02-04 15:55:04.435982,91,5282bb38-5252-46c8-b7db-e657c2e30a88,high
evt_010318,invoice.created,cust_0185,inv_924566,2026-02-01 10:07:47.441106,256,b81f3fc1-97b0-49ed-8120-82402f43e2f2,low
evt_005651,compliance.submitted,cust_0182,inv_613514,2026-04-15 14:51:11.362667,379,0efa7303-ff20-42f7-98c6-a26e1b5a9649,low
evt_014494,invoice.created,cust_0107,inv_832557,2026-02-27 20:54:46.510462,94,5fa0ff92-5a7b-45f8-940d-39d7266f98ac,low
evt_011483,invoice.paid,cust_0022,inv_203760,2026-03-14 02:44:32.459799,74,89ef88b7-7e8c-4c96-af9c-446ac0cd96a9,high
evt_008053,invoice.created,cust_0080,inv_979189,2026-03-12 20:10:04.404572,230,9a1b3b3b-53f9-4e9b-8ab0-9e490f3715de,high
evt_014639,invoice.paid,cust_0162,inv_482892,2026-03-21 08:18:39.512883,107,7b5f444a-16de-47fd-bf8b-4248b2247d25,medium
evt_002882,compliance.submitted,cust_0219,inv_103489,2026-03-03 21:02:33.317068,215,e29f2488-f76f-47bb-98ca-d472b9868583,low
evt_001678,invoice.validated,cust_0051,inv_152072,2026-04-22 06:33:09.297579,424,9b7227f5-6f56-4b62-a9d3-ddba57accf41,medium
evt_006061,compliance.failed,cust_0193,inv_845541,2026-03-17 01:10:15.370857,353,5b5b916e-1af5-416f-bba2-00f14ce69ff3,low
evt_000902,invoice.validated,cust_0066,inv_718115,2026-01-27 05:17:00.282507,262,bb871c2b-dd95-4aeb-a9dc-a07a85f9b01a,medium
evt_dup_39f30b68,compliance.failed,cust_0060,inv_739210,2026-04-01 03:56:50.410410,890,1e461979-3809-4744-bcf8-9144132a8fbb,low
evt_dup_5cff5d34,invoice.paid,cust_0249,inv_557940,2026-02-02 17:19:18.416260,301,64bbda03-56ad-4cda-b931-e1e6963c342c,low
evt_002297,invoice.created,cust_0072,inv_787300,2026-04-26 06:21:13.307453,487,2ab906bb-f53f-46a3-a03a-de2de4ec6cbf,high
evt_009352,invoice.rejected,cust_0006,inv_542802,2026-05-02 08:52:39.425543,255,a3eeb44e-51e1-40e2-9d4a-3e29d218301d,high
evt_008489,invoice.created,cust_0240,inv_433409,2026-05-05 08:34:34.411663,353,69114dcc-f847-4992-a120-68799248406d,low
evt_009563,invoice.created,cust_0230,inv_769711,2026-04-09 04:56:35.428873,329,e412155b-fc41-4d0d-8218-8a69055e38c1,high
evt_009290,invoice.paid,cust_0002,inv_398454,2026-03-12 05:54:40.424553,141,15098270-1c9e-4f87-8d01-0d2595bd5e9a,medium
evt_dup_2cb298e1,invoice.paid,cust_0026,inv_136563,2026-01-17 02:26:43.328217,378,1e3c525f-26b2-41ae-a4f1-e6a225070888,low
evt_011757,compliance.submitted,cust_0045,inv_548809,2026-01-24 06:25:54.464365,195,0e02ccaa-fe85-40e8-882e-fabf7060c221,low
evt_006773,compliance.submitted,cust_0187,inv_619650,2026-04-15 09:22:33.382333,424,2726c473-f5ef-411c-8593-58c5a1647a7d,low
