event_id,event_type,payload_size_kb,endpoint_id,endpoint_health_score,rate_limit_per_minute,total_attempts,timeout_count,server_error_count,client_error_count,success_count,avg_response_time,max_response_time,replay_count,duplicate_count,retry_count,timeout_ratio,error_ratio,is_recovered,priority_critical,priority_high,priority_low,priority_medium
evt_009554,invoice.created,97,ep_00398,0.999,100,1,0,0,0,1,691.0,691,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_006269,invoice.validated,273,ep_00348,0.711,100,3,0,2,0,1,637.0,953,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_011882,compliance.failed,258,ep_00405,0.826,200,1,0,0,0,1,651.0,651,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004926,invoice.validated,424,ep_00324,0.999,30,1,0,0,0,1,628.0,628,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_002124,invoice.validated,170,ep_00409,0.894,200,2,0,0,2,0,574.5,919,0.0,0.0,1,0.0,1.0,0,False,False,True,False
evt_dup_fe87913c,invoice.created,301,ep_00509,0.886,100,1,0,0,0,1,590.0,590,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_013782,compliance.failed,126,ep_00371,0.883,500,2,0,1,0,1,806.5,1198,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_009944,invoice.created,162,ep_00045,0.703,60,3,0,0,2,1,569.0,1089,0.0,0.0,2,0.0,0.6666666666666666,1,True,False,False,False
evt_013671,invoice.paid,297,ep_00030,0.845,500,3,1,2,0,1,532.6666666666666,720,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,True,False,False,False
evt_004332,invoice.validated,246,ep_00051,0.919,60,3,0,0,2,1,447.3333333333333,550,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_005378,compliance.failed,375,ep_00562,0.999,200,1,0,0,0,1,576.0,576,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_013749,invoice.validated,191,ep_00203,0.999,200,4,0,4,0,0,450.25,734,0.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_014759,compliance.submitted,192,ep_00359,0.919,100,3,0,0,2,1,599.3333333333334,871,1.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_009237,invoice.created,114,ep_00280,0.834,500,3,0,2,0,1,512.3333333333334,763,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_007097,invoice.validated,225,ep_00137,0.786,200,2,0,1,0,1,518.5,721,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_013746,invoice.validated,330,ep_00326,0.734,200,1,0,0,0,1,221.0,221,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012397,invoice.validated,239,ep_00241,0.785,100,5,0,0,5,0,589.8,898,0.0,0.0,4,0.0,1.0,0,False,False,False,True
evt_dup_d15a8584,invoice.validated,298,ep_00290,0.805,100,4,0,0,4,0,667.75,990,1.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_012616,invoice.validated,691,ep_00527,0.685,100,1,0,0,0,1,595.0,595,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_007640,compliance.submitted,398,ep_00096,0.704,100,3,0,0,2,1,558.6666666666666,928,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_002168,invoice.validated,162,ep_00479,0.999,30,1,0,0,0,1,325.0,325,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011228,invoice.paid,193,ep_00054,0.953,60,1,0,0,0,1,528.0,528,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_002010,compliance.failed,299,ep_00002,0.863,200,2,0,1,0,1,121.5,193,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_002770,invoice.created,489,ep_00583,0.956,200,4,0,4,0,0,738.25,926,0.0,0.0,3,0.0,1.0,0,False,False,True,False
evt_012068,invoice.created,47,ep_00109,0.911,30,5,0,0,5,0,460.8,778,1.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_003248,invoice.paid,41,ep_00371,0.883,500,1,0,0,0,1,356.0,356,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011957,compliance.failed,130,ep_00039,0.721,60,3,1,2,0,1,686.0,932,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_005411,invoice.created,160,ep_00387,0.921,100,1,0,0,0,1,50.0,50,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_004229,invoice.validated,423,ep_00213,0.994,100,3,0,0,2,1,402.0,659,0.0,0.0,2,0.0,0.6666666666666666,1,True,False,False,False
evt_013436,invoice.created,410,ep_00205,0.715,200,1,0,0,0,1,557.0,557,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012347,invoice.validated,813,ep_00088,0.919,60,3,0,0,2,1,530.3333333333334,708,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000698,invoice.validated,236,ep_00558,0.828,200,1,0,0,0,1,877.0,877,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_006275,invoice.rejected,194,ep_00435,0.999,500,6,0,0,6,0,636.3333333333334,1417,0.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_010546,compliance.submitted,168,ep_00554,0.911,500,3,0,0,2,1,913.0,1252,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_014268,invoice.validated,269,ep_00054,0.953,60,1,0,0,0,1,713.0,713,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_001742,invoice.validated,122,ep_00568,0.759,500,3,0,0,3,0,552.3333333333334,869,1.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_014525,invoice.created,246,ep_00378,0.902,200,2,0,1,0,1,50.0,50,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_001117,compliance.submitted,597,ep_00444,0.869,30,2,0,1,0,1,550.0,832,0.0,0.0,1,0.0,0.5,1,False,False,False,True
evt_012803,invoice.rejected,320,ep_00392,0.939,30,3,1,2,0,1,444.6666666666667,1018,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_013315,compliance.submitted,208,ep_00380,0.783,30,3,0,0,2,1,622.3333333333334,841,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003197,invoice.paid,259,ep_00313,0.979,500,3,0,0,2,1,604.6666666666666,797,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_002088,compliance.failed,464,ep_00068,0.999,60,4,0,0,4,0,762.25,1276,0.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_003435,invoice.paid,44,ep_00167,0.979,200,3,1,2,0,1,921.3333333333334,1022,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_001131,compliance.submitted,631,ep_00565,0.999,200,1,0,0,0,1,492.0,492,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_007463,invoice.validated,612,ep_00186,0.966,200,3,0,0,2,1,662.3333333333334,755,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000676,invoice.rejected,35,ep_00297,0.988,30,1,0,0,0,1,50.0,50,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_09c8b000,invoice.created,174,ep_00117,0.876,200,3,1,2,0,1,353.3333333333333,751,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_013518,invoice.created,571,ep_00298,0.917,100,1,0,0,0,1,664.0,664,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_001183,invoice.created,304,ep_00446,0.96,500,3,1,2,0,1,485.3333333333333,712,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_dup_ff7524e5,invoice.created,285,ep_00021,0.999,30,2,0,1,0,1,596.5,883,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_012745,invoice.created,328,ep_00201,0.923,200,1,0,0,0,1,457.0,457,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_011321,compliance.submitted,131,ep_00564,0.841,500,3,1,2,0,1,424.6666666666667,923,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_007663,invoice.paid,322,ep_00154,0.908,200,4,0,0,4,0,608.5,1058,0.0,0.0,3,0.0,1.0,0,False,True,False,False
evt_014489,invoice.validated,239,ep_00530,0.771,60,1,0,0,0,1,667.0,667,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_014412,compliance.submitted,551,ep_00497,0.756,30,3,0,0,3,0,523.6666666666666,823,1.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_004306,invoice.paid,314,ep_00195,0.901,100,1,0,0,0,1,115.0,115,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012083,invoice.paid,977,ep_00125,0.95,200,1,0,0,0,1,715.0,715,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_006105,compliance.submitted,180,ep_00507,0.809,200,1,0,0,0,1,892.0,892,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008650,invoice.rejected,227,ep_00543,0.944,30,3,0,0,2,1,436.3333333333333,530,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_011293,invoice.validated,977,ep_00113,0.887,100,3,0,2,0,1,528.0,649,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_013477,invoice.created,829,ep_00301,0.781,100,3,1,2,0,1,481.6666666666667,756,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_009045,invoice.created,521,ep_00595,0.999,200,1,0,0,0,1,75.0,75,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_001095,invoice.paid,225,ep_00323,0.782,500,1,0,0,0,1,303.0,303,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_004270,compliance.failed,871,ep_00281,0.894,30,3,0,0,2,1,579.6666666666666,772,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_009616,invoice.validated,472,ep_00370,0.787,500,1,0,0,0,1,596.0,596,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011288,invoice.validated,293,ep_00024,0.709,100,1,0,0,0,1,833.0,833,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_003886,invoice.created,631,ep_00074,0.999,30,3,0,0,2,1,763.3333333333334,1012,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_012728,invoice.paid,271,ep_00371,0.883,500,3,0,0,2,1,636.0,768,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_004513,invoice.created,271,ep_00422,0.999,60,3,0,0,2,1,572.3333333333334,679,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000723,invoice.created,100,ep_00157,0.999,30,1,0,0,0,1,482.0,482,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002645,invoice.validated,579,ep_00111,0.65,200,1,0,0,0,1,590.0,590,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_5b5c4ae4,invoice.validated,537,ep_00037,0.905,200,1,0,0,0,1,328.0,328,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_003188,invoice.validated,230,ep_00523,0.8,100,3,0,0,3,0,540.0,640,0.0,0.0,2,0.0,1.0,0,False,False,False,True
evt_010921,compliance.submitted,930,ep_00560,0.829,100,2,0,0,2,0,383.5,620,0.0,0.0,1,0.0,1.0,0,False,False,False,True
evt_005441,invoice.created,275,ep_00082,0.923,500,3,1,2,0,1,504.6666666666667,765,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_dup_ae148181,invoice.paid,297,ep_00581,0.921,200,1,0,0,0,1,725.0,725,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_010503,compliance.submitted,163,ep_00355,0.878,500,3,0,0,3,0,308.3333333333333,512,0.0,0.0,2,0.0,1.0,0,False,True,False,False
evt_013155,invoice.created,38,ep_00223,0.962,200,1,0,0,0,1,808.0,808,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_010139,compliance.submitted,283,ep_00001,0.94,60,1,0,0,0,1,721.0,721,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_012154,invoice.rejected,370,ep_00217,0.787,500,3,0,0,2,1,513.3333333333334,579,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_009015,invoice.created,185,ep_00537,0.777,100,1,0,0,0,1,287.0,287,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_006878,compliance.failed,280,ep_00096,0.704,100,1,0,0,0,1,928.0,928,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_005014,invoice.validated,477,ep_00315,0.999,100,1,0,0,0,1,875.0,875,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000280,invoice.created,304,ep_00043,0.866,30,3,0,0,2,1,443.0,769,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_000345,compliance.submitted,548,ep_00495,0.999,500,3,0,2,0,1,334.3333333333333,766,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_008104,invoice.validated,628,ep_00386,0.898,60,3,0,2,0,1,510.6666666666667,791,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_008850,invoice.paid,305,ep_00120,0.97,60,3,1,2,0,1,930.3333333333334,1047,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_007794,compliance.failed,234,ep_00038,0.645,30,1,0,0,0,1,1038.0,1038,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003854,invoice.rejected,242,ep_00329,0.955,500,1,0,0,0,1,222.0,222,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010194,invoice.validated,79,ep_00575,0.98,60,2,0,1,0,1,434.0,580,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_010887,invoice.paid,159,ep_00086,0.82,60,5,0,0,5,0,694.8,1245,1.0,0.0,4,0.0,1.0,0,True,False,False,False
evt_dup_afc5c2be,invoice.created,530,ep_00013,0.909,100,3,0,0,2,1,571.3333333333334,757,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_004353,compliance.submitted,138,ep_00162,0.974,60,3,1,2,0,1,729.6666666666666,806,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_000946,invoice.validated,723,ep_00397,0.674,500,3,1,2,0,1,589.3333333333334,1014,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_012630,invoice.paid,230,ep_00482,0.765,500,3,1,2,0,1,442.3333333333333,657,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_005841,invoice.validated,198,ep_00106,0.928,200,3,1,2,0,1,597.0,945,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_000252,invoice.rejected,301,ep_00297,0.988,30,3,0,0,2,1,640.0,857,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_001474,invoice.validated,284,ep_00316,0.883,60,1,0,0,0,1,197.0,197,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_007854,invoice.validated,134,ep_00130,0.82,60,1,0,0,0,1,362.0,362,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_002032,invoice.created,224,ep_00123,0.999,100,1,0,0,0,1,742.0,742,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_012954,invoice.validated,629,ep_00253,0.999,60,3,1,2,0,1,758.3333333333334,1003,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_007603,invoice.paid,63,ep_00562,0.999,200,3,0,0,2,1,408.6666666666667,629,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_007857,invoice.rejected,181,ep_00228,0.751,30,1,0,0,0,1,436.0,436,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_010398,invoice.paid,385,ep_00069,0.923,200,3,1,2,0,1,702.3333333333334,953,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_006638,invoice.rejected,581,ep_00120,0.97,60,1,0,0,0,1,311.0,311,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012033,invoice.validated,271,ep_00031,0.808,100,1,0,0,0,1,944.0,944,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004602,compliance.failed,467,ep_00058,0.843,100,3,0,0,2,1,689.3333333333334,807,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_004136,invoice.validated,104,ep_00564,0.841,500,1,0,0,0,1,606.0,606,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_c1b807c1,invoice.created,261,ep_00185,0.853,200,1,0,0,0,1,412.0,412,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004455,invoice.paid,253,ep_00238,0.902,200,3,0,2,0,1,624.6666666666666,782,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_009454,invoice.validated,364,ep_00257,0.999,100,1,0,0,0,1,833.0,833,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_013951,invoice.created,579,ep_00364,0.928,500,3,1,2,0,1,737.6666666666666,1065,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_dup_9ad54fb5,compliance.submitted,130,ep_00505,0.802,100,1,0,0,0,1,339.0,339,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_005073,invoice.paid,280,ep_00320,0.864,30,1,0,0,0,1,1005.0,1005,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010672,compliance.submitted,288,ep_00301,0.781,100,3,0,2,0,1,716.3333333333334,1270,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003045,compliance.failed,286,ep_00298,0.917,100,3,0,0,2,1,503.0,969,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_009070,invoice.paid,373,ep_00281,0.894,30,1,0,0,0,1,191.0,191,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002067,invoice.validated,311,ep_00069,0.923,200,1,0,0,0,1,337.0,337,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_70c4e60b,invoice.validated,162,ep_00270,0.896,200,3,0,0,2,1,647.3333333333334,1119,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_003382,invoice.paid,313,ep_00300,0.956,200,3,0,0,2,1,871.3333333333334,1060,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_001670,invoice.created,220,ep_00276,0.935,200,6,0,0,6,0,812.0,1199,1.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_001074,invoice.paid,172,ep_00065,0.978,60,3,0,0,2,1,558.0,593,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_006886,invoice.validated,63,ep_00410,0.942,100,3,0,2,0,1,312.6666666666667,623,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_001539,invoice.validated,621,ep_00526,0.663,200,1,0,0,0,1,507.0,507,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_dup_d0163949,invoice.paid,442,ep_00257,0.999,100,1,0,0,0,1,564.0,564,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_013949,invoice.created,103,ep_00387,0.921,100,3,0,0,2,1,639.6666666666666,681,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_013339,compliance.submitted,285,ep_00079,0.891,200,1,0,0,0,1,126.0,126,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_000979,invoice.rejected,233,ep_00336,0.862,200,5,0,0,5,0,629.8,1236,0.0,0.0,4,0.0,1.0,0,False,False,True,False
evt_007888,compliance.failed,387,ep_00412,0.745,30,3,1,2,0,1,590.3333333333334,827,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,True,False,False,False
evt_004470,invoice.paid,373,ep_00047,0.825,500,6,0,0,6,0,668.5,891,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_013343,invoice.paid,42,ep_00584,0.999,200,1,0,0,0,1,733.0,733,1.0,1.0,0,0.0,0.0,1,False,True,False,False
evt_005983,invoice.paid,238,ep_00075,0.566,500,1,0,0,0,1,186.0,186,1.0,1.0,0,0.0,0.0,1,False,False,True,False
evt_013707,invoice.paid,297,ep_00391,0.772,30,1,0,0,0,1,1339.0,1339,1.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_dup_14055455,invoice.created,121,ep_00041,0.969,30,1,0,0,0,1,610.0,610,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_009467,compliance.submitted,152,ep_00337,0.781,200,3,1,2,0,1,564.6666666666666,630,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_007867,invoice.validated,249,ep_00201,0.923,200,4,0,0,4,0,529.0,748,1.0,0.0,3,0.0,1.0,0,False,True,False,False
evt_004156,invoice.paid,163,ep_00264,0.757,500,3,0,2,0,1,709.6666666666666,846,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_009785,invoice.validated,508,ep_00366,0.832,200,2,0,1,0,1,437.0,496,0.0,0.0,1,0.0,0.5,1,False,True,False,False
evt_008901,invoice.paid,193,ep_00565,0.999,200,1,0,0,0,1,388.0,388,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003541,invoice.validated,265,ep_00222,0.656,500,4,0,0,4,0,471.25,801,0.0,0.0,3,0.0,1.0,0,False,False,False,True
evt_013820,compliance.submitted,277,ep_00081,0.854,500,3,0,0,2,1,571.3333333333334,764,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_005002,invoice.rejected,476,ep_00458,0.756,100,3,0,0,2,1,743.3333333333334,1005,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000174,invoice.created,268,ep_00558,0.828,200,3,0,0,3,0,669.0,1004,0.0,0.0,2,0.0,1.0,0,False,False,True,False
evt_014194,invoice.validated,74,ep_00483,0.687,500,1,0,0,0,1,988.0,988,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_011643,invoice.validated,355,ep_00313,0.979,500,3,1,2,0,1,1003.0,1182,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,True,False,False
evt_010607,invoice.created,456,ep_00574,0.854,30,6,0,6,0,0,818.5,1069,0.0,0.0,5,0.0,1.0,0,False,False,False,True
evt_010473,invoice.paid,237,ep_00325,0.759,500,1,0,0,0,1,890.0,890,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_008295,invoice.paid,212,ep_00049,0.921,500,3,0,0,2,1,577.6666666666666,1065,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_004856,compliance.submitted,130,ep_00002,0.863,200,1,0,0,0,1,297.0,297,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_009662,compliance.submitted,432,ep_00499,0.775,200,3,0,3,0,0,464.0,563,1.0,0.0,2,0.0,1.0,0,False,True,False,False
evt_003516,invoice.validated,434,ep_00536,0.886,30,2,0,1,0,1,455.0,860,0.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_001394,compliance.failed,346,ep_00453,0.762,500,3,0,0,2,1,979.3333333333334,1209,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_000297,invoice.created,508,ep_00112,0.877,100,3,0,0,2,1,601.0,1071,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_dup_9f60a384,invoice.paid,342,ep_00399,0.866,500,3,0,0,2,1,423.3333333333333,792,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_001716,invoice.rejected,64,ep_00114,0.999,60,1,0,0,0,1,453.0,453,0.0,0.0,0,0.0,0.0,1,False,False,False,True
evt_003958,invoice.created,188,ep_00574,0.854,30,3,1,2,0,1,704.0,966,1.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_dup_97c541d1,compliance.failed,378,ep_00218,0.852,30,3,0,0,2,1,574.6666666666666,871,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_dup_52c72c0a,invoice.validated,699,ep_00333,0.889,30,3,1,2,0,1,552.3333333333334,926,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,True,False
evt_003341,invoice.rejected,370,ep_00301,0.781,100,3,0,2,0,1,667.0,784,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_007007,invoice.created,173,ep_00436,0.889,200,1,0,0,0,1,669.0,669,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012515,invoice.validated,509,ep_00403,0.881,100,1,0,0,0,1,719.0,719,1.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_004680,invoice.created,204,ep_00012,0.824,60,3,0,0,2,1,612.6666666666666,677,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005245,invoice.validated,101,ep_00179,0.848,100,1,0,0,0,1,584.0,584,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_003177,invoice.rejected,116,ep_00459,0.814,500,1,0,0,0,1,626.0,626,1.0,1.0,0,0.0,0.0,1,True,False,False,False
evt_007621,invoice.paid,285,ep_00137,0.786,200,3,0,0,2,1,627.0,788,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,False,True
evt_009539,invoice.created,255,ep_00340,0.812,30,5,0,0,5,0,288.4,530,0.0,0.0,4,0.0,1.0,0,False,True,False,False
evt_000627,invoice.created,738,ep_00224,0.686,200,3,0,0,2,1,661.0,776,1.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_013359,compliance.failed,189,ep_00165,0.996,200,1,0,0,0,1,597.0,597,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_010466,invoice.created,358,ep_00006,0.852,30,1,0,0,0,1,583.0,583,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_012422,compliance.submitted,280,ep_00525,0.788,100,3,0,0,2,1,518.3333333333334,572,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_005492,invoice.created,183,ep_00050,0.668,60,3,0,2,0,1,731.0,1051,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_002725,invoice.created,568,ep_00010,0.945,30,3,1,2,0,1,262.3333333333333,393,0.0,0.0,2,0.3333333333333333,0.6666666666666666,1,False,False,False,True
evt_004297,invoice.validated,26,ep_00564,0.841,500,1,0,0,0,1,702.0,702,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_002257,compliance.submitted,121,ep_00399,0.866,500,2,0,1,0,1,595.5,1141,1.0,0.0,1,0.0,0.5,1,False,False,True,False
evt_008032,invoice.validated,246,ep_00314,0.978,200,3,0,0,2,1,457.3333333333333,513,0.0,0.0,2,0.0,0.6666666666666666,1,False,False,True,False
evt_007655,invoice.paid,267,ep_00098,0.911,200,1,0,0,0,1,960.0,960,0.0,0.0,0,0.0,0.0,1,True,False,False,False
evt_006779,invoice.created,154,ep_00514,0.771,100,3,0,2,0,1,727.0,872,0.0,0.0,2,0.0,0.6666666666666666,1,False,True,False,False
evt_013271,compliance.submitted,550,ep_00168,0.999,100,1,0,0,0,1,364.0,364,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_011573,compliance.failed,369,ep_00049,0.921,500,1,0,0,0,1,653.0,653,0.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_006138,invoice.validated,216,ep_00090,0.942,500,6,0,0,6,0,548.5,702,1.0,0.0,5,0.0,1.0,0,False,False,True,False
evt_013143,invoice.paid,85,ep_00504,0.948,500,1,0,0,0,1,522.0,522,1.0,0.0,0,0.0,0.0,1,False,True,False,False
evt_012006,invoice.paid,401,ep_00413,0.696,30,1,0,0,0,1,123.0,123,0.0,0.0,0,0.0,0.0,1,False,False,True,False
evt_014214,compliance.submitted,100,ep_00083,0.999,60,1,0,0,0,1,599.0,599,0.0,0.0,0,0.0,0.0,1,False,False,True,False
