event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_011764,recovered,malformed_response,False,inspect_endpoint
evt_011765,failed,payload_too_large,True,reduce_payload
evt_011766,delivered,none,True,none
evt_011767,delivered,none,True,none
evt_011768,recovered,malformed_response,False,inspect_endpoint
evt_011771,delivered,none,True,none
evt_011772,delivered,none,True,none
evt_011773,recovered,customer_endpoint_down,False,retry_later
evt_011774,delivered,none,True,none
evt_011776,failed,payload_too_large,True,reduce_payload
evt_011777,recovered,none,False,monitor_endpoint
evt_011778,recovered,customer_endpoint_down,False,retry_later
evt_011779,delivered,none,True,none
evt_011781,recovered,rate_limited,False,exponential_backoff
evt_011782,recovered,rate_limited,False,exponential_backoff
evt_011783,recovered,rate_limited,False,exponential_backoff
evt_011784,delivered,none,True,none
evt_011785,delivered,none,True,none
evt_011786,failed,payload_too_large,True,reduce_payload
evt_011787,recovered,none,False,monitor_endpoint
evt_011789,delivered,none,True,none
evt_011791,failed,payload_too_large,True,reduce_payload
evt_011792,delivered,none,True,none
evt_011793,recovered,rate_limited,False,exponential_backoff
evt_011794,delivered,none,True,none
evt_011797,recovered,none,False,monitor_endpoint
evt_011798,delivered,none,True,none
evt_011799,delivered,none,True,none
evt_011800,recovered,rate_limited,False,exponential_backoff
evt_011801,delivered,none,True,none
evt_011803,recovered,rate_limited,False,exponential_backoff
evt_011804,delivered,none,True,none
evt_011805,failed,customer_endpoint_down,True,investigate_endpoint
evt_011806,recovered,customer_endpoint_down,False,retry_later
evt_011807,recovered,none,False,monitor_endpoint
evt_011808,delivered,none,True,none
evt_011809,recovered,invalid_signature,False,rotate_signature
evt_011810,delivered,none,True,none
evt_011811,delivered,none,True,none
evt_011813,failed,payload_too_large,True,reduce_payload
evt_011814,delivered,none,True,none
evt_011815,recovered,invalid_signature,False,rotate_signature
evt_011817,delivered,none,True,none
evt_011818,delivered,none,True,none
evt_011819,recovered,invalid_signature,False,rotate_signature
evt_011820,delivered,none,True,none
evt_011821,delivered,none,True,none
evt_011822,delivered,none,True,none
evt_011823,failed,payload_too_large,True,reduce_payload
evt_011824,delivered,none,True,none
evt_011825,delivered,none,True,none
evt_011826,delivered,none,True,none
evt_011827,delivered,none,True,none
evt_011829,recovered,rate_limited,False,exponential_backoff
evt_011831,delivered,none,True,none
evt_011832,failed,customer_endpoint_down,True,investigate_endpoint
evt_011833,recovered,none,False,monitor_endpoint
evt_011834,delivered,none,True,none
evt_011837,delivered,none,True,none
evt_011839,delivered,none,True,none
evt_011840,recovered,none,False,monitor_endpoint
evt_011841,recovered,malformed_response,False,inspect_endpoint
evt_011842,recovered,invalid_signature,False,rotate_signature
evt_011843,delivered,none,True,none
evt_011844,recovered,none,False,monitor_endpoint
evt_011845,recovered,customer_endpoint_down,False,retry_later
evt_011846,recovered,customer_endpoint_down,False,retry_later
evt_011847,recovered,invalid_signature,False,rotate_signature
evt_011848,recovered,customer_endpoint_down,False,retry_later
evt_011849,duplicate,duplicate_event,False,avoid_replay
evt_011850,delivered,none,True,none
evt_011851,recovered,none,False,monitor_endpoint
evt_011852,recovered,rate_limited,False,exponential_backoff
evt_011853,recovered,malformed_response,False,inspect_endpoint
evt_011854,expired,endpoint_deleted,False,contact_customer
evt_011855,delivered,none,True,none
evt_011857,duplicate,duplicate_event,False,avoid_replay
evt_011858,recovered,invalid_signature,False,rotate_signature
evt_011859,expired,endpoint_deleted,False,contact_customer
evt_011860,failed,payload_too_large,True,reduce_payload
evt_011861,failed,customer_endpoint_down,True,investigate_endpoint
evt_011862,delivered,none,True,none
evt_011863,delivered,none,True,none
evt_011864,recovered,none,False,monitor_endpoint
evt_011865,recovered,none,False,monitor_endpoint
evt_011867,recovered,customer_endpoint_down,False,retry_later
evt_011869,recovered,none,False,monitor_endpoint
evt_011871,duplicate,duplicate_event,False,avoid_replay
evt_011873,delivered,none,True,none
evt_011875,recovered,invalid_signature,False,rotate_signature
evt_011876,delivered,none,True,none
evt_011877,recovered,invalid_signature,False,rotate_signature
evt_011878,recovered,customer_endpoint_down,False,retry_later
evt_011879,recovered,invalid_signature,False,rotate_signature
evt_011880,failed,customer_endpoint_down,True,investigate_endpoint
evt_011881,recovered,invalid_signature,False,rotate_signature
evt_011882,delivered,none,True,none
evt_011883,expired,endpoint_deleted,False,contact_customer
evt_011884,delivered,none,True,none
evt_011885,delivered,none,True,none
evt_011886,delivered,none,True,none
evt_011887,recovered,invalid_signature,False,rotate_signature
evt_011888,recovered,invalid_signature,False,rotate_signature
evt_011889,delivered,none,True,none
evt_011890,recovered,none,False,monitor_endpoint
evt_011891,recovered,invalid_signature,False,rotate_signature
evt_011892,delivered,none,True,none
evt_011893,failed,customer_endpoint_down,True,investigate_endpoint
evt_011894,recovered,none,False,monitor_endpoint
evt_011896,delivered,none,True,none
evt_011897,recovered,rate_limited,False,exponential_backoff
evt_011898,recovered,none,False,monitor_endpoint
evt_011899,duplicate,duplicate_event,False,avoid_replay
evt_011900,expired,endpoint_deleted,False,contact_customer
evt_011901,recovered,customer_endpoint_down,False,retry_later
evt_011902,delivered,none,True,none
evt_011903,recovered,rate_limited,False,exponential_backoff
evt_011904,recovered,customer_endpoint_down,False,retry_later
evt_011905,recovered,invalid_signature,False,rotate_signature
evt_011907,recovered,rate_limited,False,exponential_backoff
evt_011908,expired,endpoint_deleted,False,contact_customer
evt_011909,duplicate,duplicate_event,False,avoid_replay
evt_011910,recovered,rate_limited,False,exponential_backoff
evt_011911,recovered,none,False,monitor_endpoint
evt_011913,delivered,none,True,none
evt_011914,delivered,none,True,none
evt_011915,recovered,customer_endpoint_down,False,retry_later
evt_011918,delivered,none,True,none
evt_011920,recovered,rate_limited,False,exponential_backoff
evt_011921,delivered,none,True,none
evt_011924,delivered,none,True,none
evt_011925,failed,customer_endpoint_down,True,investigate_endpoint
evt_011926,failed,customer_endpoint_down,True,investigate_endpoint
evt_011927,delivered,none,True,none
evt_011928,expired,endpoint_deleted,False,contact_customer
evt_011930,delivered,none,True,none
evt_011931,delivered,none,True,none
evt_011932,delivered,none,True,none
evt_011933,delivered,none,True,none
evt_011934,delivered,none,True,none
evt_011935,delivered,none,True,none
evt_011937,delivered,none,True,none
evt_011938,delivered,none,True,none
evt_011941,recovered,customer_endpoint_down,False,retry_later
evt_011942,delivered,none,True,none
evt_011943,delivered,none,True,none
evt_011944,delivered,none,True,none
evt_011945,delivered,none,True,none
evt_011946,delivered,none,True,none
evt_011947,recovered,malformed_response,False,inspect_endpoint
evt_011948,delivered,none,True,none
evt_011949,recovered,customer_endpoint_down,False,retry_later
evt_011950,delivered,none,True,none
evt_011951,delivered,none,True,none
evt_011952,recovered,customer_endpoint_down,False,retry_later
evt_011953,recovered,rate_limited,False,exponential_backoff
evt_011954,delivered,none,True,none
evt_011956,recovered,none,False,monitor_endpoint
evt_011957,recovered,none,False,monitor_endpoint
evt_011958,delivered,none,True,none
evt_011959,delivered,none,True,none
evt_011960,recovered,none,False,monitor_endpoint
evt_011961,duplicate,duplicate_event,False,avoid_replay
evt_011962,delivered,none,True,none
evt_011963,expired,endpoint_deleted,False,contact_customer
evt_011964,duplicate,duplicate_event,False,avoid_replay
evt_011966,delivered,none,True,none
evt_011967,recovered,customer_endpoint_down,False,retry_later
evt_011968,delivered,none,True,none
evt_011972,duplicate,duplicate_event,False,avoid_replay
evt_011973,recovered,invalid_signature,False,rotate_signature
evt_011974,duplicate,duplicate_event,False,avoid_replay
evt_011975,recovered,customer_endpoint_down,False,retry_later
evt_011976,delivered,none,True,none
evt_011977,recovered,customer_endpoint_down,False,retry_later
evt_011978,recovered,invalid_signature,False,rotate_signature
evt_011979,failed,customer_endpoint_down,True,investigate_endpoint
evt_011980,failed,payload_too_large,True,reduce_payload
evt_011981,delivered,none,True,none
evt_011982,delivered,none,True,none
evt_011983,delivered,none,True,none
evt_011985,expired,endpoint_deleted,False,contact_customer
evt_011986,failed,payload_too_large,True,reduce_payload
evt_011987,delivered,none,True,none
evt_011988,delivered,none,True,none
evt_011989,failed,payload_too_large,True,reduce_payload
evt_011990,expired,endpoint_deleted,False,contact_customer
evt_011992,recovered,customer_endpoint_down,False,retry_later
evt_011993,delivered,none,True,none
evt_011994,delivered,none,True,none
evt_011995,duplicate,duplicate_event,False,avoid_replay
evt_011996,recovered,customer_endpoint_down,False,retry_later
evt_011998,recovered,none,False,monitor_endpoint
evt_011999,delivered,none,True,none
evt_012000,recovered,rate_limited,False,exponential_backoff
evt_012001,duplicate,duplicate_event,False,avoid_replay
evt_012002,delivered,none,True,none
evt_012003,failed,customer_endpoint_down,True,investigate_endpoint
evt_012005,recovered,customer_endpoint_down,False,retry_later
evt_012006,delivered,none,True,none
evt_012007,delivered,none,True,none
evt_012008,delivered,none,True,none
evt_012009,recovered,customer_endpoint_down,False,retry_later
evt_012010,recovered,none,False,monitor_endpoint
evt_012011,recovered,none,False,monitor_endpoint
evt_012012,expired,endpoint_deleted,False,contact_customer
evt_012013,failed,payload_too_large,True,reduce_payload
evt_012014,delivered,none,True,none
evt_012015,delivered,none,True,none
evt_012017,recovered,none,False,monitor_endpoint
evt_012018,recovered,none,False,monitor_endpoint
evt_012019,delivered,none,True,none
evt_012020,recovered,rate_limited,False,exponential_backoff
evt_012022,delivered,none,True,none
evt_012023,recovered,none,False,monitor_endpoint
evt_012024,failed,payload_too_large,True,reduce_payload
evt_012025,delivered,none,True,none
evt_012026,failed,payload_too_large,True,reduce_payload
evt_012027,delivered,none,True,none
evt_012029,delivered,none,True,none
evt_012030,delivered,none,True,none
evt_012031,delivered,none,True,none
evt_012032,recovered,rate_limited,False,exponential_backoff
evt_012033,delivered,none,True,none
evt_012034,recovered,malformed_response,False,inspect_endpoint
evt_012035,recovered,malformed_response,False,inspect_endpoint
evt_012036,recovered,none,False,monitor_endpoint
evt_012037,recovered,customer_endpoint_down,False,retry_later
evt_012038,recovered,malformed_response,False,inspect_endpoint
evt_012039,delivered,none,True,none
evt_012042,recovered,customer_endpoint_down,False,retry_later
evt_012045,delivered,none,True,none
evt_012048,delivered,none,True,none
evt_012049,delivered,none,True,none
evt_012050,failed,payload_too_large,True,reduce_payload
evt_012051,duplicate,duplicate_event,False,avoid_replay
evt_012052,recovered,none,False,monitor_endpoint
evt_012054,duplicate,duplicate_event,False,avoid_replay
evt_012055,recovered,invalid_signature,False,rotate_signature
evt_012056,recovered,customer_endpoint_down,False,retry_later
evt_012057,duplicate,duplicate_event,False,avoid_replay
evt_012059,recovered,customer_endpoint_down,False,retry_later
evt_012060,delivered,none,True,none
evt_012062,delivered,none,True,none
evt_012063,recovered,invalid_signature,False,rotate_signature
evt_012064,delivered,none,True,none
evt_012065,delivered,none,True,none
evt_012067,expired,endpoint_deleted,False,contact_customer
evt_012068,failed,payload_too_large,True,reduce_payload
evt_012069,failed,payload_too_large,True,reduce_payload
evt_012070,expired,endpoint_deleted,False,contact_customer
evt_012071,delivered,none,True,none
evt_012072,recovered,none,False,monitor_endpoint
evt_012073,recovered,customer_endpoint_down,False,retry_later
evt_012074,duplicate,duplicate_event,False,avoid_replay
evt_012075,recovered,invalid_signature,False,rotate_signature
evt_012078,recovered,rate_limited,False,exponential_backoff
evt_012079,recovered,rate_limited,False,exponential_backoff
evt_012080,expired,endpoint_deleted,False,contact_customer
evt_012082,delivered,none,True,none
evt_012083,delivered,none,True,none
evt_012084,duplicate,duplicate_event,False,avoid_replay
evt_012085,delivered,none,True,none
evt_012086,failed,customer_endpoint_down,True,investigate_endpoint
evt_012088,recovered,rate_limited,False,exponential_backoff
evt_012089,recovered,none,False,monitor_endpoint
evt_012091,recovered,rate_limited,False,exponential_backoff
evt_012093,recovered,customer_endpoint_down,False,retry_later
evt_012094,recovered,rate_limited,False,exponential_backoff
evt_012096,delivered,none,True,none
evt_012097,delivered,none,True,none
evt_012098,recovered,rate_limited,False,exponential_backoff
evt_012100,delivered,none,True,none
evt_012101,delivered,none,True,none
evt_012102,delivered,none,True,none
evt_012103,delivered,none,True,none
evt_012104,failed,payload_too_large,True,reduce_payload
evt_012105,recovered,customer_endpoint_down,False,retry_later
evt_012106,delivered,none,True,none
evt_012107,delivered,none,True,none
evt_012108,duplicate,duplicate_event,False,avoid_replay
evt_012109,delivered,none,True,none
evt_012110,delivered,none,True,none
evt_012111,delivered,none,True,none
evt_012114,recovered,rate_limited,False,exponential_backoff
evt_012115,delivered,none,True,none
evt_012118,recovered,none,False,monitor_endpoint
evt_012119,duplicate,duplicate_event,False,avoid_replay
evt_012120,expired,endpoint_deleted,False,contact_customer
evt_012122,recovered,none,False,monitor_endpoint
evt_012123,delivered,none,True,none
evt_012124,recovered,none,False,monitor_endpoint
evt_012125,recovered,invalid_signature,False,rotate_signature
evt_012126,duplicate,duplicate_event,False,avoid_replay
evt_012127,duplicate,duplicate_event,False,avoid_replay
evt_012128,recovered,none,False,monitor_endpoint
evt_012129,delivered,none,True,none
evt_012130,recovered,rate_limited,False,exponential_backoff
evt_012131,recovered,none,False,monitor_endpoint
evt_012132,delivered,none,True,none
evt_012133,delivered,none,True,none
evt_012134,duplicate,duplicate_event,False,avoid_replay
evt_012135,failed,customer_endpoint_down,True,investigate_endpoint
evt_012137,recovered,none,False,monitor_endpoint
evt_012138,recovered,customer_endpoint_down,False,retry_later
evt_012139,recovered,malformed_response,False,inspect_endpoint
evt_012140,delivered,none,True,none
evt_012141,recovered,none,False,monitor_endpoint
evt_012142,failed,payload_too_large,True,reduce_payload
evt_012143,recovered,customer_endpoint_down,False,retry_later
evt_012144,delivered,none,True,none
evt_012147,recovered,rate_limited,False,exponential_backoff
evt_012148,delivered,none,True,none
evt_012149,duplicate,duplicate_event,False,avoid_replay
evt_012151,duplicate,duplicate_event,False,avoid_replay
evt_012153,delivered,none,True,none
evt_012154,recovered,rate_limited,False,exponential_backoff
evt_012157,duplicate,duplicate_event,False,avoid_replay
evt_012159,delivered,none,True,none
evt_012160,failed,payload_too_large,True,reduce_payload
evt_012161,delivered,none,True,none
evt_012163,recovered,none,False,monitor_endpoint
evt_012164,duplicate,duplicate_event,False,avoid_replay
evt_012165,failed,payload_too_large,True,reduce_payload
evt_012166,recovered,invalid_signature,False,rotate_signature
evt_012167,recovered,rate_limited,False,exponential_backoff
evt_012168,delivered,none,True,none
evt_012170,failed,customer_endpoint_down,True,investigate_endpoint
evt_012171,recovered,rate_limited,False,exponential_backoff
evt_012172,recovered,none,False,monitor_endpoint
evt_012173,recovered,customer_endpoint_down,False,retry_later
evt_012175,recovered,customer_endpoint_down,False,retry_later
evt_012177,failed,payload_too_large,True,reduce_payload
evt_012178,recovered,rate_limited,False,exponential_backoff
evt_012180,delivered,none,True,none
evt_012181,failed,customer_endpoint_down,True,investigate_endpoint
evt_012182,failed,customer_endpoint_down,True,investigate_endpoint
evt_012185,failed,payload_too_large,True,reduce_payload
evt_012187,expired,endpoint_deleted,False,contact_customer
evt_012188,recovered,invalid_signature,False,rotate_signature
evt_012189,delivered,none,True,none
evt_012190,recovered,none,False,monitor_endpoint
evt_012191,delivered,none,True,none
evt_012193,recovered,invalid_signature,False,rotate_signature
evt_012194,recovered,none,False,monitor_endpoint
evt_012195,recovered,invalid_signature,False,rotate_signature
evt_012196,recovered,malformed_response,False,inspect_endpoint
evt_012197,failed,payload_too_large,True,reduce_payload
evt_012199,failed,payload_too_large,True,reduce_payload
evt_012203,expired,endpoint_deleted,False,contact_customer
evt_012204,failed,customer_endpoint_down,True,investigate_endpoint
evt_012205,delivered,none,True,none
evt_012206,delivered,none,True,none
evt_012208,delivered,none,True,none
evt_012210,delivered,none,True,none
evt_012211,recovered,none,False,monitor_endpoint
evt_012212,delivered,none,True,none
evt_012213,delivered,none,True,none
evt_012214,delivered,none,True,none
evt_012215,delivered,none,True,none
evt_012217,delivered,none,True,none
evt_012218,delivered,none,True,none
evt_012221,recovered,invalid_signature,False,rotate_signature
evt_012223,expired,endpoint_deleted,False,contact_customer
evt_012224,recovered,none,False,monitor_endpoint
evt_012225,duplicate,duplicate_event,False,avoid_replay
evt_012226,recovered,invalid_signature,False,rotate_signature
evt_012227,delivered,none,True,none
evt_012228,delivered,none,True,none
evt_012229,delivered,none,True,none
evt_012230,expired,endpoint_deleted,False,contact_customer
evt_012231,recovered,none,False,monitor_endpoint
evt_012232,recovered,customer_endpoint_down,False,retry_later
evt_012233,duplicate,duplicate_event,False,avoid_replay
evt_012234,expired,endpoint_deleted,False,contact_customer
evt_012236,recovered,none,False,monitor_endpoint
evt_012239,delivered,none,True,none
evt_012240,delivered,none,True,none
evt_012241,duplicate,duplicate_event,False,avoid_replay
evt_012243,recovered,customer_endpoint_down,False,retry_later
evt_012244,recovered,rate_limited,False,exponential_backoff
evt_012246,recovered,rate_limited,False,exponential_backoff
evt_012247,delivered,none,True,none
evt_012248,recovered,none,False,monitor_endpoint
evt_012249,failed,payload_too_large,True,reduce_payload
evt_012251,delivered,none,True,none
evt_012252,recovered,malformed_response,False,inspect_endpoint
evt_012253,delivered,none,True,none
evt_012254,recovered,invalid_signature,False,rotate_signature
evt_012256,recovered,rate_limited,False,exponential_backoff
evt_012259,recovered,none,False,monitor_endpoint
evt_012263,recovered,malformed_response,False,inspect_endpoint
evt_012264,recovered,none,False,monitor_endpoint
evt_012265,recovered,customer_endpoint_down,False,retry_later
evt_012267,recovered,none,False,monitor_endpoint
evt_012268,delivered,none,True,none
evt_012269,delivered,none,True,none
evt_012270,delivered,none,True,none
evt_012271,expired,endpoint_deleted,False,contact_customer
evt_012272,duplicate,duplicate_event,False,avoid_replay
evt_012273,recovered,rate_limited,False,exponential_backoff
evt_012274,delivered,none,True,none
evt_012275,recovered,malformed_response,False,inspect_endpoint
evt_012276,delivered,none,True,none
evt_012277,recovered,rate_limited,False,exponential_backoff
evt_012278,recovered,customer_endpoint_down,False,retry_later
evt_012279,recovered,rate_limited,False,exponential_backoff
evt_012280,delivered,none,True,none
evt_012281,delivered,none,True,none
evt_012284,recovered,rate_limited,False,exponential_backoff
evt_012285,recovered,customer_endpoint_down,False,retry_later
evt_012286,delivered,none,True,none
evt_012287,failed,payload_too_large,True,reduce_payload
evt_012289,recovered,rate_limited,False,exponential_backoff
evt_012291,recovered,none,False,monitor_endpoint
evt_012292,recovered,customer_endpoint_down,False,retry_later
evt_012293,recovered,invalid_signature,False,rotate_signature
evt_012294,delivered,none,True,none
evt_012295,failed,payload_too_large,True,reduce_payload
evt_012296,delivered,none,True,none
evt_012297,delivered,none,True,none
evt_012298,recovered,customer_endpoint_down,False,retry_later
evt_012300,recovered,customer_endpoint_down,False,retry_later
evt_012301,delivered,none,True,none
evt_012302,delivered,none,True,none
evt_012303,delivered,none,True,none
evt_012305,delivered,none,True,none
evt_012306,recovered,rate_limited,False,exponential_backoff
evt_012307,delivered,none,True,none
evt_012309,delivered,none,True,none
evt_012311,delivered,none,True,none
evt_012312,recovered,none,False,monitor_endpoint
evt_012314,delivered,none,True,none
evt_012315,delivered,none,True,none
evt_012318,delivered,none,True,none
evt_012319,failed,payload_too_large,True,reduce_payload
evt_012320,delivered,none,True,none
evt_012321,delivered,none,True,none
evt_012322,delivered,none,True,none
evt_012326,recovered,rate_limited,False,exponential_backoff
evt_012332,recovered,invalid_signature,False,rotate_signature
evt_012333,recovered,rate_limited,False,exponential_backoff
evt_012334,delivered,none,True,none
evt_012335,delivered,none,True,none
evt_012336,delivered,none,True,none
evt_012337,recovered,rate_limited,False,exponential_backoff
evt_012340,recovered,malformed_response,False,inspect_endpoint
evt_012341,recovered,invalid_signature,False,rotate_signature
evt_012342,recovered,rate_limited,False,exponential_backoff
evt_012344,delivered,none,True,none
evt_012345,delivered,none,True,none
evt_012347,recovered,rate_limited,False,exponential_backoff
evt_012348,expired,endpoint_deleted,False,contact_customer
evt_012350,duplicate,duplicate_event,False,avoid_replay
evt_012352,recovered,none,False,monitor_endpoint
evt_012353,expired,endpoint_deleted,False,contact_customer
evt_012354,delivered,none,True,none
evt_012355,recovered,none,False,monitor_endpoint
evt_012356,expired,endpoint_deleted,False,contact_customer
evt_012357,failed,payload_too_large,True,reduce_payload
evt_012358,delivered,none,True,none
evt_012359,delivered,none,True,none
evt_012360,delivered,none,True,none
evt_012361,failed,payload_too_large,True,reduce_payload
evt_012362,delivered,none,True,none
evt_012364,recovered,customer_endpoint_down,False,retry_later
evt_012365,recovered,customer_endpoint_down,False,retry_later
evt_012366,recovered,rate_limited,False,exponential_backoff
evt_012367,expired,endpoint_deleted,False,contact_customer
evt_012368,failed,customer_endpoint_down,True,investigate_endpoint
evt_012369,delivered,none,True,none
evt_012370,recovered,customer_endpoint_down,False,retry_later
evt_012371,recovered,rate_limited,False,exponential_backoff
evt_012372,delivered,none,True,none
evt_012373,failed,payload_too_large,True,reduce_payload
evt_012376,recovered,customer_endpoint_down,False,retry_later
evt_012377,recovered,customer_endpoint_down,False,retry_later
evt_012379,delivered,none,True,none
evt_012381,recovered,rate_limited,False,exponential_backoff
evt_012382,delivered,none,True,none
evt_012383,recovered,customer_endpoint_down,False,retry_later
evt_012385,recovered,none,False,monitor_endpoint
evt_012387,failed,payload_too_large,True,reduce_payload
evt_012388,delivered,none,True,none
evt_012389,recovered,none,False,monitor_endpoint
evt_012390,duplicate,duplicate_event,False,avoid_replay
evt_012391,recovered,customer_endpoint_down,False,retry_later
evt_012392,delivered,none,True,none
evt_012393,delivered,none,True,none
evt_012394,delivered,none,True,none
evt_012396,delivered,none,True,none
evt_012397,failed,payload_too_large,True,reduce_payload
evt_012398,delivered,none,True,none
evt_012400,delivered,none,True,none
evt_012401,delivered,none,True,none
evt_012402,recovered,none,False,monitor_endpoint
evt_012403,recovered,none,False,monitor_endpoint
evt_012404,failed,customer_endpoint_down,True,investigate_endpoint
evt_012405,recovered,rate_limited,False,exponential_backoff
evt_012406,recovered,rate_limited,False,exponential_backoff
evt_012407,recovered,invalid_signature,False,rotate_signature
evt_012408,duplicate,duplicate_event,False,avoid_replay
evt_012409,recovered,malformed_response,False,inspect_endpoint
evt_012410,recovered,none,False,monitor_endpoint
evt_012411,delivered,none,True,none
evt_012413,delivered,none,True,none
evt_012414,recovered,rate_limited,False,exponential_backoff
evt_012415,recovered,customer_endpoint_down,False,retry_later
evt_012417,failed,customer_endpoint_down,True,investigate_endpoint
evt_012418,failed,payload_too_large,True,reduce_payload
evt_012420,delivered,none,True,none
evt_012421,failed,payload_too_large,True,reduce_payload
evt_012422,recovered,invalid_signature,False,rotate_signature
evt_012423,recovered,customer_endpoint_down,False,retry_later
evt_012424,delivered,none,True,none
evt_012425,failed,payload_too_large,True,reduce_payload
evt_012426,expired,endpoint_deleted,False,contact_customer
evt_012427,recovered,malformed_response,False,inspect_endpoint
evt_012428,recovered,rate_limited,False,exponential_backoff
evt_012429,delivered,none,True,none
evt_012430,recovered,malformed_response,False,inspect_endpoint
evt_012432,delivered,none,True,none
evt_012433,recovered,customer_endpoint_down,False,retry_later
evt_012434,delivered,none,True,none
evt_012435,recovered,none,False,monitor_endpoint
evt_012436,recovered,none,False,monitor_endpoint
evt_012438,recovered,rate_limited,False,exponential_backoff
evt_012439,failed,payload_too_large,True,reduce_payload
evt_012440,delivered,none,True,none
evt_012441,delivered,none,True,none
evt_012442,delivered,none,True,none
evt_012443,recovered,customer_endpoint_down,False,retry_later
evt_012444,failed,payload_too_large,True,reduce_payload
evt_012445,recovered,customer_endpoint_down,False,retry_later
evt_012446,delivered,none,True,none
evt_012447,failed,payload_too_large,True,reduce_payload
evt_012449,delivered,none,True,none
evt_012450,recovered,malformed_response,False,inspect_endpoint
evt_012451,failed,payload_too_large,True,reduce_payload
evt_012452,failed,payload_too_large,True,reduce_payload
evt_012453,recovered,none,False,monitor_endpoint
evt_012454,delivered,none,True,none
evt_012455,failed,payload_too_large,True,reduce_payload
evt_012456,recovered,none,False,monitor_endpoint
evt_012457,failed,customer_endpoint_down,True,investigate_endpoint
evt_012459,recovered,malformed_response,False,inspect_endpoint
evt_012460,recovered,rate_limited,False,exponential_backoff
evt_012461,failed,customer_endpoint_down,True,investigate_endpoint
evt_012462,delivered,none,True,none
evt_012463,recovered,customer_endpoint_down,False,retry_later
evt_012464,delivered,none,True,none
evt_012465,failed,payload_too_large,True,reduce_payload
evt_012466,expired,endpoint_deleted,False,contact_customer
evt_012467,delivered,none,True,none
evt_012468,recovered,none,False,monitor_endpoint
evt_012472,recovered,none,False,monitor_endpoint
evt_012473,failed,payload_too_large,True,reduce_payload
evt_012475,delivered,none,True,none
evt_012476,delivered,none,True,none
evt_012477,recovered,invalid_signature,False,rotate_signature
evt_012479,delivered,none,True,none
evt_012480,duplicate,duplicate_event,False,avoid_replay
evt_012481,expired,endpoint_deleted,False,contact_customer
evt_012483,delivered,none,True,none
evt_012484,recovered,rate_limited,False,exponential_backoff
evt_012485,delivered,none,True,none
evt_012486,recovered,none,False,monitor_endpoint
evt_012487,recovered,customer_endpoint_down,False,retry_later
evt_012488,recovered,customer_endpoint_down,False,retry_later
evt_012489,failed,payload_too_large,True,reduce_payload
evt_012490,recovered,rate_limited,False,exponential_backoff
evt_012492,delivered,none,True,none
evt_012493,failed,customer_endpoint_down,True,investigate_endpoint
evt_012494,duplicate,duplicate_event,False,avoid_replay
evt_012495,delivered,none,True,none
evt_012496,recovered,invalid_signature,False,rotate_signature
evt_012497,recovered,malformed_response,False,inspect_endpoint
evt_012498,recovered,none,False,monitor_endpoint
evt_012499,recovered,invalid_signature,False,rotate_signature
evt_012500,expired,endpoint_deleted,False,contact_customer
evt_012501,recovered,none,False,monitor_endpoint
evt_012502,recovered,invalid_signature,False,rotate_signature
evt_012503,recovered,none,False,monitor_endpoint
evt_012504,delivered,none,True,none
evt_012506,delivered,none,True,none
evt_012507,delivered,none,True,none
evt_012508,failed,customer_endpoint_down,True,investigate_endpoint
evt_012509,delivered,none,True,none
evt_012510,expired,endpoint_deleted,False,contact_customer
evt_012511,delivered,none,True,none
evt_012512,recovered,customer_endpoint_down,False,retry_later
evt_012513,delivered,none,True,none
evt_012515,delivered,none,True,none
evt_012516,recovered,malformed_response,False,inspect_endpoint
evt_012517,recovered,none,False,monitor_endpoint
evt_012518,delivered,none,True,none
evt_012519,delivered,none,True,none
evt_012521,duplicate,duplicate_event,False,avoid_replay
evt_012522,delivered,none,True,none
evt_012523,recovered,customer_endpoint_down,False,retry_later
evt_012524,delivered,none,True,none
evt_012525,delivered,none,True,none
evt_012526,delivered,none,True,none
evt_012527,delivered,none,True,none
evt_012528,recovered,invalid_signature,False,rotate_signature
evt_012529,delivered,none,True,none
evt_012531,failed,customer_endpoint_down,True,investigate_endpoint
evt_012532,delivered,none,True,none
evt_012533,delivered,none,True,none
evt_012535,duplicate,duplicate_event,False,avoid_replay
evt_012536,recovered,invalid_signature,False,rotate_signature
evt_012539,expired,endpoint_deleted,False,contact_customer
evt_012540,delivered,none,True,none
evt_012541,delivered,none,True,none
evt_012542,recovered,rate_limited,False,exponential_backoff
evt_012543,recovered,rate_limited,False,exponential_backoff
evt_012544,recovered,none,False,monitor_endpoint
evt_012545,recovered,invalid_signature,False,rotate_signature
evt_012546,recovered,rate_limited,False,exponential_backoff
evt_012547,delivered,none,True,none
evt_012548,delivered,none,True,none
evt_012549,recovered,malformed_response,False,inspect_endpoint
evt_012550,recovered,invalid_signature,False,rotate_signature
evt_012551,delivered,none,True,none
evt_012552,delivered,none,True,none
evt_012553,recovered,customer_endpoint_down,False,retry_later
evt_012555,delivered,none,True,none
evt_012556,recovered,customer_endpoint_down,False,retry_later
evt_012558,duplicate,duplicate_event,False,avoid_replay
evt_012559,failed,payload_too_large,True,reduce_payload
evt_012560,delivered,none,True,none
evt_012561,recovered,invalid_signature,False,rotate_signature
evt_012562,failed,payload_too_large,True,reduce_payload
evt_012563,recovered,customer_endpoint_down,False,retry_later
