event_id,replayed_at,replay_result,duplicate_detected,manually_triggered
evt_012420,2026-05-06 09:25:17.474871,success,False,False
evt_012424,2026-02-13 12:38:11.474934,recovered,False,False
evt_012427,2026-02-18 16:37:39.474979,unsafe,False,False
evt_012432,2026-04-26 03:08:12.475054,success,False,False
evt_012436,2026-01-26 10:17:19.475113,duplicate_processed,False,True
evt_012438,2026-02-05 15:14:15.475146,unsafe,False,False
evt_012441,2026-01-20 16:27:20.475194,recovered,False,False
evt_012444,2026-04-12 08:23:48.475278,success,False,False
evt_012447,2026-05-13 07:47:00.475359,failed,False,True
evt_012448,2026-05-09 21:51:27.475379,failed,False,True
evt_012453,2026-02-20 07:58:13.475460,duplicate_processed,False,True
evt_012454,2026-02-02 15:38:11.475479,failed,False,True
evt_012457,2026-02-08 13:23:43.475547,failed,False,True
evt_012459,2026-03-23 16:30:09.475587,duplicate_processed,False,False
evt_012463,2026-02-04 03:27:35.475648,duplicate_processed,False,False
evt_012464,2026-01-18 11:48:32.475663,failed,False,False
evt_012467,2026-03-26 16:40:15.475707,failed,False,False
evt_012469,2026-04-25 12:57:51.475740,failed,False,False
evt_012471,2026-02-08 01:29:22.475771,failed,False,True
evt_012472,2026-05-05 03:36:17.475786,unsafe,False,True
evt_012476,2026-01-19 07:35:21.475852,failed,False,False
evt_012478,2026-02-02 02:01:16.475887,duplicate_processed,False,False
evt_012485,2026-02-18 00:45:18.476076,failed,False,True
evt_012489,2026-03-23 03:12:11.476148,recovered,False,True
evt_012491,2026-04-06 02:42:03.476177,duplicate_processed,False,False
evt_012495,2026-02-27 22:35:35.476237,recovered,False,False
evt_012496,2026-04-17 13:56:52.476251,unsafe,False,True
evt_012509,2026-03-23 21:42:17.476551,success,False,True
evt_012510,2026-05-08 08:58:18.476583,duplicate_processed,False,True
evt_012512,2026-05-16 21:27:12.476635,duplicate_processed,False,False
evt_012514,2026-01-26 04:12:54.476688,success,False,False
evt_012515,2026-04-21 10:56:09.476715,failed,False,False
evt_012530,2026-05-04 04:50:15.477077,duplicate_processed,True,True
evt_012531,2026-02-11 05:21:39.477092,failed,False,True
evt_012534,2026-02-04 11:21:04.477142,unsafe,False,True
evt_012546,2026-03-22 15:36:24.477324,unsafe,False,True
evt_012549,2026-02-24 08:13:45.477373,unsafe,False,True
evt_012561,2026-02-01 20:46:40.477601,duplicate_processed,False,True
evt_012565,2026-04-09 02:47:23.477665,unsafe,False,False
evt_012572,2026-05-01 23:28:05.477773,success,False,True
evt_012574,2026-02-21 02:56:01.477803,failed,False,True
evt_012581,2026-05-05 07:08:50.477952,unsafe,True,True
evt_012582,2026-01-31 19:33:06.477986,duplicate_processed,False,False
evt_012602,2026-02-28 10:20:54.478367,success,False,True
evt_012604,2026-02-08 16:14:54.478403,success,False,False
evt_012605,2026-05-11 02:43:41.478418,unsafe,False,False
evt_012611,2026-03-22 20:00:40.478508,duplicate_processed,False,False
evt_012616,2026-02-01 23:55:52.478632,recovered,False,False
evt_012622,2026-02-25 20:44:09.478779,duplicate_processed,True,False
evt_012624,2026-03-04 10:15:10.478809,failed,False,True
evt_012625,2026-02-21 12:25:57.478823,duplicate_processed,False,True
evt_012626,2026-01-30 00:32:22.478838,unsafe,False,False
evt_012632,2026-05-09 09:28:05.478931,success,False,True
evt_012634,2026-02-03 13:50:16.478963,unsafe,False,True
evt_012643,2026-05-04 11:24:19.479123,success,False,True
evt_012644,2026-01-17 00:16:16.479138,duplicate_processed,False,False
evt_012647,2026-03-12 18:41:33.479189,success,False,False
evt_012652,2026-02-23 21:22:54.479264,duplicate_processed,False,False
evt_012654,2026-02-05 13:19:12.479299,unsafe,False,False
evt_012658,2026-01-18 10:01:58.479362,failed,False,False
evt_012659,2026-05-14 21:52:03.479377,success,False,False
evt_012674,2026-02-23 00:20:45.479669,duplicate_processed,False,False
evt_012676,2026-04-16 00:26:27.479698,recovered,False,False
evt_012679,2026-04-13 06:36:19.479748,success,False,False
evt_012687,2026-05-08 19:49:28.479866,recovered,False,True
evt_012692,2026-02-23 22:39:41.479952,recovered,False,True
evt_012698,2026-02-20 13:42:15.480044,duplicate_processed,False,False
evt_012699,2026-04-03 00:36:22.480059,success,False,True
evt_012704,2026-04-27 02:54:28.480136,unsafe,True,False
evt_012705,2026-03-16 12:56:37.480152,unsafe,False,False
evt_012712,2026-03-11 07:06:07.480262,success,False,False
evt_012719,2026-05-01 13:23:04.480367,success,False,True
evt_012722,2026-02-19 19:11:44.480412,failed,False,True
evt_012728,2026-02-02 06:22:08.480547,duplicate_processed,False,True
evt_012729,2026-03-10 21:10:31.480596,duplicate_processed,False,True
evt_012730,2026-02-28 01:54:39.480627,failed,False,True
evt_012733,2026-02-05 05:03:49.480682,recovered,False,False
evt_012734,2026-03-04 19:44:29.480697,unsafe,True,True
evt_012735,2026-03-19 17:47:16.480711,success,False,True
evt_012738,2026-03-09 09:29:45.480756,duplicate_processed,False,True
evt_012745,2026-05-04 03:28:05.480872,failed,False,True
evt_012759,2026-03-22 06:25:09.481094,duplicate_processed,False,False
evt_012768,2026-01-27 02:43:03.481227,failed,False,False
evt_012771,2026-03-16 23:11:30.481275,recovered,False,True
evt_012776,2026-04-13 15:17:57.481358,success,False,False
evt_012779,2026-05-02 23:22:37.481403,duplicate_processed,False,True
evt_012783,2026-03-03 19:33:52.481462,unsafe,False,False
evt_012788,2026-05-08 04:53:33.481564,unsafe,False,True
evt_012797,2026-02-20 23:08:49.481704,duplicate_processed,False,False
evt_012800,2026-03-02 05:40:44.481749,unsafe,True,False
evt_012805,2026-03-22 22:04:34.481827,recovered,False,False
evt_012807,2026-04-30 03:21:04.481861,duplicate_processed,True,True
evt_012814,2026-04-27 08:56:23.481970,failed,False,False
evt_012825,2026-05-09 15:54:43.482137,failed,False,True
evt_012832,2026-02-27 21:19:09.482247,recovered,False,True
evt_012835,2026-03-20 10:49:53.482292,recovered,False,False
evt_012841,2026-03-05 12:11:13.482384,failed,False,True
evt_012844,2026-04-18 06:57:01.482429,duplicate_processed,False,False
evt_012846,2026-05-15 16:45:54.482458,duplicate_processed,False,True
evt_012850,2026-02-05 11:48:20.482541,failed,False,False
evt_012851,2026-02-17 04:07:48.482558,duplicate_processed,False,True
evt_012853,2026-05-09 00:41:48.482592,unsafe,False,True
evt_012855,2026-02-28 10:46:21.482623,failed,False,False
evt_012861,2026-02-21 20:19:02.482716,duplicate_processed,False,False
evt_012862,2026-05-07 06:43:33.482731,recovered,False,False
evt_012863,2026-03-07 02:21:44.482746,failed,False,True
evt_012865,2026-02-14 14:45:43.482776,duplicate_processed,False,True
evt_012866,2026-04-29 03:16:50.482790,duplicate_processed,False,True
evt_012871,2026-02-07 04:38:35.482871,unsafe,False,False
evt_012872,2026-04-04 15:04:17.482886,unsafe,False,True
evt_012878,2026-04-04 17:41:14.482974,duplicate_processed,False,False
evt_012881,2026-04-07 05:55:06.483018,unsafe,False,False
evt_012884,2026-03-02 07:38:57.483067,unsafe,False,True
evt_012894,2026-04-05 13:40:43.483219,recovered,False,True
evt_012908,2026-04-13 21:50:21.483437,failed,False,True
evt_012911,2026-04-06 13:30:38.483482,duplicate_processed,False,True
evt_012918,2026-01-18 04:00:43.483612,recovered,False,False
evt_012928,2026-02-17 14:47:25.483802,success,False,False
evt_012931,2026-04-21 15:43:13.483848,duplicate_processed,False,False
evt_012933,2026-05-14 14:41:25.483883,unsafe,False,True
evt_012936,2026-03-18 16:57:15.483927,duplicate_processed,False,False
evt_012939,2026-02-05 01:18:29.483972,failed,False,False
evt_012943,2026-03-26 21:44:57.484031,recovered,False,False
evt_012951,2026-05-11 23:04:38.484158,recovered,False,True
evt_012953,2026-05-08 09:41:35.484188,recovered,False,False
evt_012966,2026-03-21 03:33:49.484391,success,False,True
evt_012967,2026-02-03 18:40:54.484406,duplicate_processed,False,True
evt_012970,2026-04-01 02:01:06.484451,duplicate_processed,False,True
evt_012975,2026-04-29 06:36:34.484548,duplicate_processed,False,True
evt_012977,2026-03-29 09:01:53.484579,unsafe,False,True
evt_012978,2026-03-17 06:28:10.484594,failed,False,True
evt_012985,2026-01-28 13:59:51.484706,unsafe,False,False
evt_012992,2026-01-27 22:32:28.484886,unsafe,False,False
evt_012996,2026-03-29 11:32:42.484950,recovered,False,True
evt_013008,2026-03-02 19:33:05.485133,success,False,True
evt_013014,2026-04-02 21:10:05.485231,success,False,True
evt_013015,2026-03-25 20:16:00.485246,unsafe,False,True
evt_013018,2026-03-10 03:24:45.485291,recovered,False,True
evt_013021,2026-01-20 14:15:22.485335,unsafe,False,False
evt_013030,2026-02-22 14:40:21.485491,duplicate_processed,False,True
evt_013032,2026-05-15 16:11:15.485543,success,False,False
evt_013033,2026-02-15 02:54:40.485560,recovered,False,False
evt_013037,2026-04-19 00:34:51.485621,duplicate_processed,False,True
evt_013040,2026-04-26 19:38:07.485665,unsafe,False,True
evt_013049,2026-03-27 23:06:11.485806,recovered,False,False
evt_013052,2026-03-11 20:49:25.485850,unsafe,True,False
evt_013053,2026-03-08 10:19:31.485864,failed,False,True
evt_013056,2026-03-23 04:52:28.485909,success,False,True
evt_013065,2026-03-08 11:39:17.486053,success,False,False
evt_013066,2026-05-11 01:27:25.486100,success,False,False
evt_013068,2026-05-04 18:08:36.486134,unsafe,False,True
evt_013069,2026-03-16 12:16:35.486149,duplicate_processed,False,True
evt_013072,2026-03-05 00:15:28.486195,duplicate_processed,True,True
evt_013074,2026-04-28 23:45:51.486225,unsafe,False,False
evt_013077,2026-04-13 09:28:14.486274,duplicate_processed,True,False
evt_013086,2026-02-26 23:29:28.486425,unsafe,False,False
evt_013087,2026-02-06 02:47:43.486441,success,False,False
evt_013090,2026-03-16 22:21:35.486486,failed,False,False
evt_013099,2026-02-07 18:45:42.486653,recovered,False,False
evt_013102,2026-03-09 22:08:29.486701,duplicate_processed,False,True
evt_013108,2026-03-16 02:25:21.486795,duplicate_processed,False,False
evt_013113,2026-05-06 10:47:31.486873,success,False,False
evt_013118,2026-04-19 11:05:19.486947,recovered,False,True
evt_013121,2026-04-13 12:10:11.486994,recovered,False,False
evt_013130,2026-05-10 10:53:00.487145,duplicate_processed,False,False
evt_013135,2026-04-29 06:08:12.487220,duplicate_processed,False,False
evt_013137,2026-04-16 07:41:03.487249,duplicate_processed,False,False
evt_013140,2026-05-11 05:04:00.487299,failed,False,False
evt_013142,2026-03-27 10:50:23.487332,unsafe,False,True
evt_013143,2026-04-16 04:12:38.487347,recovered,False,True
evt_013148,2026-01-26 21:27:10.487423,unsafe,True,False
evt_013150,2026-04-25 12:56:11.487453,duplicate_processed,False,True
evt_013153,2026-03-13 03:13:14.487497,success,False,False
evt_013154,2026-03-13 21:53:55.487512,unsafe,False,False
evt_013157,2026-02-26 23:57:39.487582,duplicate_processed,False,True
evt_013165,2026-05-04 23:16:35.487709,failed,False,True
evt_013166,2026-04-30 10:35:36.487724,failed,False,True
evt_013168,2026-01-25 04:27:17.487757,success,False,False
evt_013170,2026-03-07 04:50:39.487787,unsafe,False,True
evt_013184,2026-05-09 03:30:30.488003,failed,False,False
evt_013187,2026-03-04 04:41:49.488051,recovered,False,True
evt_013189,2026-04-19 12:04:25.488081,unsafe,False,True
evt_013195,2026-05-13 07:55:56.488170,failed,False,True
evt_013197,2026-05-09 08:58:57.488199,failed,False,True
evt_013216,2026-03-11 08:25:47.488493,success,False,False
evt_013218,2026-04-23 02:12:00.488568,unsafe,False,False
evt_013221,2026-01-31 08:42:45.488625,failed,False,False
evt_013230,2026-05-01 21:13:03.488763,unsafe,False,False
evt_013237,2026-02-17 14:22:15.488871,duplicate_processed,False,True
evt_013239,2026-01-25 12:47:51.488904,duplicate_processed,False,True
evt_013245,2026-05-05 22:50:24.488992,unsafe,False,False
evt_013250,2026-01-23 08:47:20.489069,unsafe,False,False
evt_013255,2026-01-24 18:10:52.489147,duplicate_processed,True,False
evt_013259,2026-03-20 07:01:39.489211,recovered,False,True
evt_013262,2026-03-24 03:21:27.489255,unsafe,False,True
evt_013263,2026-04-27 08:33:15.489269,duplicate_processed,False,True
evt_013268,2026-02-28 10:58:34.489349,recovered,False,False
evt_013272,2026-04-30 03:16:52.489407,duplicate_processed,False,True
evt_013273,2026-04-23 13:00:10.489422,success,False,True
evt_013275,2026-03-12 02:20:02.489451,duplicate_processed,False,True
evt_013276,2026-03-29 18:58:03.489466,failed,False,False
evt_013291,2026-01-24 07:27:31.489722,success,False,True
evt_013294,2026-03-09 10:00:57.489766,success,False,True
evt_013309,2026-02-08 11:00:05.490001,failed,False,False
evt_013311,2026-02-07 18:05:17.490031,recovered,False,True
evt_013323,2026-03-25 14:58:27.490220,recovered,False,True
evt_013325,2026-05-01 21:21:24.490250,success,False,False
evt_013326,2026-02-25 20:54:15.490265,duplicate_processed,False,True
evt_013330,2026-03-28 16:52:41.490327,success,False,True
evt_013331,2026-03-07 00:01:54.490342,success,False,True
evt_013334,2026-02-19 22:21:52.490387,recovered,False,False
evt_013335,2026-03-10 06:28:13.490402,duplicate_processed,False,True
evt_013336,2026-03-12 16:09:53.490419,failed,False,True
evt_013340,2026-02-22 05:24:12.490483,recovered,False,True
evt_013343,2026-02-07 15:47:21.490548,unsafe,True,True
evt_013344,2026-02-08 13:05:30.490564,duplicate_processed,False,False
evt_013352,2026-03-02 08:42:44.490691,duplicate_processed,False,True
evt_013355,2026-05-14 16:24:49.490739,recovered,False,True
evt_013356,2026-03-08 10:11:35.490754,recovered,False,False
evt_013358,2026-03-27 05:43:43.490783,recovered,False,True
evt_013366,2026-03-28 22:29:27.490905,duplicate_processed,False,True
evt_013374,2026-03-12 02:56:43.491026,duplicate_processed,False,False
evt_013377,2026-05-13 07:23:21.491074,duplicate_processed,False,False
evt_013378,2026-02-14 21:43:15.491094,success,False,True
evt_013381,2026-02-28 09:21:10.491138,unsafe,False,True
evt_013384,2026-02-07 11:15:30.491183,success,False,False
evt_013387,2026-02-08 12:35:45.491227,failed,False,False
evt_013388,2026-04-16 14:00:51.491241,recovered,False,False
evt_013390,2026-03-15 06:38:19.491271,unsafe,False,True
evt_013394,2026-05-07 21:01:12.491338,duplicate_processed,False,False
evt_013398,2026-04-15 10:14:49.491398,unsafe,False,False
evt_013399,2026-05-05 20:46:13.491413,duplicate_processed,False,True
evt_013403,2026-05-13 03:18:31.491473,recovered,False,False
evt_013410,2026-04-07 16:35:00.491606,unsafe,False,True
evt_013416,2026-02-23 16:06:57.491699,duplicate_processed,False,False
evt_013420,2026-04-16 13:02:01.491765,unsafe,False,False
evt_013422,2026-03-10 19:05:23.491795,failed,False,False
evt_013424,2026-03-07 20:43:12.491831,unsafe,False,True
evt_013425,2026-02-01 12:12:52.491848,unsafe,True,True
evt_013435,2026-01-22 00:30:41.492006,success,False,False
evt_013452,2026-04-30 03:27:25.492263,success,False,False
evt_013454,2026-04-22 05:09:07.492297,unsafe,False,True
evt_013462,2026-04-09 10:16:31.492420,unsafe,False,True
evt_013469,2026-01-30 03:48:59.492554,unsafe,False,False
evt_013472,2026-04-08 01:36:39.492604,unsafe,False,True
evt_013473,2026-02-20 05:23:00.492620,duplicate_processed,False,False
evt_013474,2026-04-15 18:08:05.492640,failed,False,False
evt_013475,2026-04-05 07:52:40.492655,recovered,False,True
evt_013477,2026-03-23 09:47:35.492685,unsafe,False,True
evt_013482,2026-03-20 04:48:22.492761,failed,False,False
evt_013491,2026-03-23 11:32:12.492899,unsafe,False,True
evt_013495,2026-03-29 01:20:52.492962,duplicate_processed,False,False
evt_013498,2026-02-16 09:58:19.493007,duplicate_processed,False,True
evt_013501,2026-05-04 17:12:35.493051,duplicate_processed,False,True
evt_013503,2026-02-11 13:43:27.493081,duplicate_processed,False,False
evt_013508,2026-03-20 17:36:55.493164,failed,False,False
evt_013517,2026-01-20 00:46:23.493301,recovered,False,True
evt_013518,2026-04-16 17:44:15.493316,recovered,False,False
evt_013542,2026-01-31 17:18:03.493718,unsafe,False,True
evt_013549,2026-05-10 10:37:40.493824,duplicate_processed,False,False
evt_013552,2026-02-17 17:46:41.493872,unsafe,False,False
evt_013555,2026-03-12 14:07:18.493921,recovered,False,False
evt_013558,2026-03-17 11:55:17.493965,unsafe,False,False
evt_013561,2026-05-15 07:38:20.494010,unsafe,True,False
evt_013567,2026-02-02 07:53:01.494099,unsafe,False,True
evt_013568,2026-02-04 10:18:05.494114,duplicate_processed,False,True
evt_013569,2026-04-27 22:48:44.494131,unsafe,False,True
evt_013576,2026-01-23 04:05:20.494242,failed,False,True
evt_013581,2026-02-21 23:58:55.494317,duplicate_processed,False,False
evt_013582,2026-02-19 05:31:48.494332,duplicate_processed,False,True
evt_013585,2026-02-07 06:22:55.494382,unsafe,False,False
evt_013586,2026-05-04 09:19:53.494397,failed,False,True
evt_013588,2026-05-10 11:06:44.494427,success,False,False
evt_013591,2026-04-09 13:07:41.494475,recovered,False,True
evt_013595,2026-05-16 23:16:29.494558,duplicate_processed,False,False
evt_013611,2026-01-20 08:51:28.494805,unsafe,False,False
evt_013613,2026-04-25 20:06:10.494835,unsafe,False,False
evt_013618,2026-02-04 14:29:13.494913,unsafe,True,False
evt_013619,2026-04-10 19:14:21.494928,success,False,False
evt_013620,2026-04-20 03:18:42.494943,recovered,False,False
evt_013621,2026-03-08 04:45:24.494957,duplicate_processed,False,True
evt_013630,2026-05-13 13:24:54.495101,failed,False,False
evt_013635,2026-01-22 18:41:52.495179,failed,False,False
evt_013638,2026-05-09 23:43:05.495223,failed,False,False
evt_013640,2026-04-03 11:35:06.495252,recovered,False,False
evt_013673,2026-04-01 23:56:45.495784,unsafe,False,False
evt_013676,2026-01-27 19:09:54.495828,recovered,False,True
evt_013677,2026-04-26 07:13:49.495846,duplicate_processed,False,True
evt_013679,2026-01-27 06:45:35.495876,duplicate_processed,False,False
evt_013693,2026-02-06 02:57:51.496098,failed,False,True
evt_013695,2026-01-24 06:17:55.496128,success,False,True
evt_013700,2026-01-18 19:08:01.496208,unsafe,False,True
evt_013707,2026-05-12 01:31:58.496316,recovered,False,False
evt_013710,2026-04-01 00:36:49.496362,failed,False,False
evt_013717,2026-04-21 04:03:41.496472,success,False,False
evt_013720,2026-01-21 13:04:36.496543,success,False,True
evt_013722,2026-05-11 00:27:48.496579,failed,False,False
evt_013731,2026-02-08 11:14:40.496727,unsafe,False,False
evt_013747,2026-04-24 22:34:25.496976,duplicate_processed,False,False
evt_013755,2026-01-27 17:52:41.497095,unsafe,False,False
evt_013760,2026-01-20 21:34:28.497172,unsafe,False,False
evt_013767,2026-03-23 09:22:54.497324,unsafe,False,False
evt_013773,2026-04-15 16:27:11.497414,failed,False,False
evt_013779,2026-04-14 17:42:14.497530,unsafe,False,True
evt_013791,2026-04-27 19:58:20.497722,success,False,False
evt_013797,2026-03-11 09:10:39.497815,unsafe,True,False
evt_013800,2026-05-12 20:32:45.497860,unsafe,False,True
evt_013801,2026-02-21 07:23:51.497875,success,False,False
evt_013804,2026-04-20 08:37:08.497922,failed,False,True
evt_013806,2026-05-04 08:07:37.497952,recovered,False,False
evt_013808,2026-03-26 17:32:50.497985,duplicate_processed,False,False
evt_013809,2026-04-29 06:33:05.498000,failed,False,False
evt_013810,2026-04-21 18:01:08.498015,recovered,False,True
evt_013814,2026-04-04 04:31:41.498074,unsafe,False,True
evt_013817,2026-02-22 06:12:43.498118,failed,False,False
evt_013819,2026-03-23 19:08:46.498148,success,False,False
evt_013821,2026-02-01 06:00:45.498178,unsafe,False,False
evt_013848,2026-03-06 16:05:34.498620,failed,False,False
evt_013850,2026-01-19 03:28:25.498650,duplicate_processed,False,False
evt_013855,2026-03-04 22:08:42.498725,recovered,False,True
evt_013858,2026-02-10 10:07:12.498774,recovered,False,True
evt_013863,2026-02-05 11:20:08.498852,failed,False,False
evt_013865,2026-03-19 15:00:19.498881,unsafe,False,True
evt_013870,2026-01-30 05:49:01.498955,recovered,False,False
evt_013876,2026-02-23 07:10:15.499047,success,False,False
evt_013878,2026-04-26 04:21:33.499080,failed,False,False
evt_013881,2026-04-02 06:41:26.499125,success,False,True
evt_013894,2026-01-19 17:34:14.499326,unsafe,False,False
evt_013900,2026-03-26 08:40:20.499415,duplicate_processed,False,True
evt_013906,2026-03-15 19:58:45.499511,duplicate_processed,False,False
evt_013910,2026-02-24 21:37:17.499590,recovered,False,True
evt_013912,2026-05-08 07:42:23.499619,duplicate_processed,False,False
evt_013919,2026-05-05 14:39:13.499724,recovered,False,False
evt_013922,2026-04-25 01:39:30.499777,duplicate_processed,False,True
evt_013924,2026-04-30 12:03:29.499806,failed,False,True
evt_013941,2026-04-20 15:55:11.500080,success,False,True
evt_013943,2026-02-20 05:35:32.500110,failed,False,True
evt_013947,2026-02-27 08:41:41.500169,recovered,False,True
evt_013952,2026-01-24 01:05:43.500247,failed,False,False
evt_013955,2026-03-31 10:23:58.500292,recovered,False,False
evt_013972,2026-03-02 13:57:39.500568,success,False,False
evt_013980,2026-05-05 09:28:41.500699,success,False,True
evt_013981,2026-02-05 08:06:28.500715,unsafe,False,False
evt_013994,2026-03-26 16:58:43.500912,unsafe,False,False
evt_013999,2026-05-15 02:48:29.500991,unsafe,False,True
evt_014002,2026-02-04 16:37:12.501036,success,False,False
evt_014003,2026-01-18 20:35:01.501051,success,False,False
evt_014004,2026-01-20 13:53:16.501066,duplicate_processed,False,False
evt_014019,2026-04-04 21:34:02.501298,duplicate_processed,False,True
evt_014025,2026-05-08 17:32:13.501387,failed,False,False
evt_014031,2026-02-14 08:25:23.501481,duplicate_processed,False,False
evt_014034,2026-02-07 20:59:23.501545,recovered,False,False
evt_014038,2026-03-27 16:01:00.501609,unsafe,False,False
evt_014041,2026-01-24 15:29:49.501654,unsafe,False,False
evt_014042,2026-05-09 23:32:47.501669,duplicate_processed,False,True
evt_014046,2026-01-18 20:43:00.501729,duplicate_processed,False,True
evt_014051,2026-04-15 03:10:05.501807,success,False,False
evt_014053,2026-02-19 01:07:06.501837,duplicate_processed,False,False
evt_014063,2026-02-27 23:06:27.501992,duplicate_processed,False,False
evt_014064,2026-05-03 06:41:32.502007,duplicate_processed,False,False
evt_014070,2026-04-23 23:26:33.502096,recovered,False,False
evt_014072,2026-02-19 05:21:19.502126,failed,False,True
evt_014073,2026-02-17 21:11:36.502141,recovered,False,False
evt_014075,2026-04-22 07:54:17.502171,recovered,False,True
evt_014078,2026-03-25 20:18:54.502219,duplicate_processed,False,True
evt_014079,2026-02-06 05:14:48.502237,success,False,True
evt_014085,2026-03-31 19:29:17.502331,unsafe,False,False
evt_014087,2026-02-21 04:47:08.502360,duplicate_processed,False,True
evt_014091,2026-04-15 12:00:52.502419,success,False,True
evt_014101,2026-02-28 22:02:08.502591,recovered,False,True
evt_014103,2026-04-07 04:55:13.502625,recovered,False,True
evt_014106,2026-01-22 11:42:09.502673,unsafe,False,False
evt_014117,2026-03-01 03:58:05.502844,duplicate_processed,False,False
evt_014118,2026-03-12 07:04:35.502859,failed,False,False
evt_014119,2026-02-12 23:36:07.502874,duplicate_processed,False,False
evt_014123,2026-03-20 02:07:06.502933,duplicate_processed,False,False
evt_014126,2026-01-28 08:47:57.502978,recovered,False,False
evt_014128,2026-01-23 15:32:50.503011,recovered,False,False
evt_014135,2026-03-22 08:44:27.503121,success,False,False
evt_014140,2026-03-21 04:25:28.503196,success,False,True
evt_014142,2026-01-17 05:00:41.503226,recovered,False,True
evt_014153,2026-02-24 00:58:43.503392,unsafe,False,True
evt_014157,2026-03-30 16:30:24.503456,recovered,False,True
evt_014158,2026-03-11 22:02:43.503471,failed,False,True
evt_014159,2026-01-18 13:59:37.503489,unsafe,False,True
evt_014168,2026-03-08 14:16:52.503642,unsafe,False,False
evt_014171,2026-04-20 05:15:48.503687,unsafe,False,False
evt_014177,2026-03-18 20:30:18.503784,duplicate_processed,False,False
evt_014178,2026-02-03 01:03:31.503799,duplicate_processed,True,False
evt_014189,2026-05-04 03:49:57.503972,success,False,False
evt_014191,2026-04-03 18:36:00.504005,duplicate_processed,True,False
evt_014193,2026-05-13 13:55:08.504035,recovered,False,False
evt_014195,2026-03-07 18:52:44.504068,recovered,False,False
evt_014203,2026-05-11 11:43:26.504193,unsafe,False,False
evt_014213,2026-02-19 12:50:17.504348,failed,False,False
evt_014225,2026-04-10 11:37:00.504591,success,False,True
evt_014229,2026-03-18 14:06:17.504698,success,False,True
evt_014232,2026-03-27 19:14:55.504770,unsafe,False,True
evt_014234,2026-04-23 21:20:49.504829,recovered,False,True
evt_014235,2026-05-09 20:39:53.504861,duplicate_processed,False,True
evt_014241,2026-02-11 06:40:18.505032,unsafe,False,False
evt_014248,2026-02-08 01:16:52.505137,unsafe,False,False
evt_014264,2026-02-23 04:57:31.505384,unsafe,False,False
evt_014265,2026-03-02 21:34:52.505399,success,False,True
evt_014269,2026-02-26 12:05:35.505458,duplicate_processed,False,True
evt_014270,2026-05-05 00:19:06.505476,failed,False,True
evt_014272,2026-04-01 15:12:40.505511,unsafe,False,False
evt_014282,2026-03-06 22:41:38.505784,duplicate_processed,False,False
evt_014283,2026-02-07 02:00:09.505806,unsafe,False,False
evt_014285,2026-02-19 10:11:30.505857,failed,False,True
evt_014290,2026-02-01 09:29:05.505972,duplicate_processed,True,False
evt_014292,2026-03-06 03:31:56.506022,success,False,True
evt_014294,2026-05-04 15:39:01.506073,unsafe,False,False
evt_014303,2026-04-19 22:26:35.506290,unsafe,False,True
evt_014305,2026-03-08 03:12:15.506338,unsafe,False,False
evt_014310,2026-02-11 06:13:06.506455,recovered,False,True
evt_014312,2026-01-17 13:05:15.506508,unsafe,False,False
evt_014321,2026-03-04 09:00:39.506767,failed,False,True
evt_014337,2026-04-02 15:47:43.507041,unsafe,False,True
evt_014339,2026-04-24 11:47:50.507070,unsafe,False,True
evt_014346,2026-04-05 02:05:09.507173,recovered,False,True
evt_014352,2026-01-20 09:44:32.507268,failed,False,False
evt_014357,2026-01-20 19:42:33.507345,recovered,False,False
evt_014358,2026-02-10 17:17:27.507360,failed,False,False
evt_014359,2026-04-04 17:10:52.507375,duplicate_processed,False,False
evt_014363,2026-04-25 10:36:32.507434,unsafe,False,False
evt_014365,2026-05-06 16:16:00.507464,unsafe,False,True
evt_014372,2026-05-10 12:59:59.507604,recovered,False,False
evt_014383,2026-02-08 21:01:12.507871,failed,False,False
evt_014384,2026-05-15 07:26:47.507895,recovered,False,True
evt_014385,2026-02-02 14:58:37.507919,success,False,False
evt_014387,2026-01-22 15:01:51.507973,success,False,True
evt_014388,2026-01-29 22:54:25.507997,duplicate_processed,False,False
evt_014410,2026-03-27 16:17:20.508569,failed,False,False
evt_014412,2026-02-11 15:02:46.508620,unsafe,False,False
evt_014413,2026-03-09 12:12:16.508654,success,False,False
evt_014416,2026-02-28 16:10:28.508745,failed,False,True
evt_014418,2026-03-06 08:13:02.508795,duplicate_processed,False,True
evt_014423,2026-01-23 11:02:44.508912,duplicate_processed,False,True
evt_014432,2026-04-27 13:04:36.509178,unsafe,False,False
evt_014437,2026-02-16 07:08:53.509292,unsafe,False,False
evt_014439,2026-04-27 10:26:40.509346,success,False,False
evt_014446,2026-02-07 13:59:15.509560,recovered,False,True
evt_014447,2026-04-26 09:10:36.509592,unsafe,False,True
evt_014457,2026-03-26 12:38:23.509842,duplicate_processed,False,False
evt_014459,2026-02-19 05:06:39.509883,failed,False,False
evt_014462,2026-05-11 11:08:58.509964,unsafe,False,False
evt_014464,2026-03-10 14:23:53.509998,success,False,True
evt_014467,2026-04-28 18:55:43.510046,duplicate_processed,False,True
evt_014473,2026-04-16 19:07:06.510136,failed,False,False
evt_014475,2026-02-23 07:05:50.510165,failed,False,True
evt_014476,2026-02-03 00:34:00.510181,recovered,False,True
evt_014479,2026-03-07 21:12:43.510228,failed,False,False
evt_014480,2026-01-27 03:28:56.510243,recovered,False,False
